membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP5-10	1	5	5	2	4	2	3
UNMC-64	1	1	5	2	1	2	1
IA2745	3	4	3	7	5	4	4
HUMC4	3	2	5	2	4	2	3
UNMC-79-C1	4	5	4	6	6	7	5
IA2084	1	1	1	2	2	4	8
IA4203	4	3	1	6	2	5	5
IA1147	3	2	3	4	5	8	4
UNMC-61	3	2	2	4	3	3	2
MCL-128	1	1	6	1	7	4	8
GROUP7-14	1	1	6	4	3	3	2
GROUP4-6	3	2	6	3	1	7	1
GROUP7-2	1	1	6	3	1	1	1
HUMC5	3	4	3	7	5	6	4
MCL-35	1	1	6	1	7	4	8
MCL-75	2	5	5	2	4	2	3
UNMC-24	3	2	2	7	2	3	2
M47-023	3	2	2	7	3	3	2
UNMC-86	3	4	5	7	5	2	3
GROUP5-1	2	5	1	5	2	8	10
GROUP5-5	3	4	3	7	2	9	10
UNMC-8	1	1	1	2	2	8	9
GROUP6-1	1	1	6	1	7	4	3
UNMC-23	1	1	6	1	7	4	7
MCL-71	1	1	6	1	7	4	8
IA4289	2	2	2	7	2	9	10
S08-1	3	2	4	4	3	3	2
UNMC-84	3	2	2	4	3	3	2
SC02-11	4	5	4	5	6	7	6
UNMC-44	1	1	6	6	7	4	5
M47-022	3	2	2	4	3	3	2
BC04	3	2	2	4	3	3	2
HUMC-9	2	5	1	5	3	2	5
GROUP7-22	4	3	1	6	2	5	5
M47-3	3	2	3	1	8	8	3
UNMC-51	3	2	2	4	3	3	2
GROUP4-3	4	5	5	2	4	2	3
WCM045	4	3	1	5	6	5	5
UNMC-31	1	1	6	3	1	1	1
GROUP7-5	4	5	5	2	4	2	3
GROUP4-8	4	5	5	2	4	2	3
UNMC-97	2	1	1	2	2	8	9
HUMC1	2	4	3	3	1	2	1
MCL-61	1	1	6	3	1	1	1
S87-4	4	5	4	5	6	7	6
UNMC-85	4	3	1	6	2	5	5
SC08-2	4	3	4	5	2	7	5
S06-166	4	5	4	5	6	7	6
IA2334	4	3	1	6	2	5	5
MCL-122	4	5	4	5	8	2	3
GROUP5-3	1	1	6	1	7	1	1
GROUP5-7	1	1	6	1	7	4	8
S89-9	4	5	4	5	6	7	6
GROUP4-5	1	1	6	3	1	1	1
M47-025	4	5	4	5	8	7	3
IA834	3	5	3	7	5	6	4
HUMC-12	1	1	6	3	1	1	9
UNMC-88	1	1	6	3	1	1	1
GROUP4-11	4	5	4	5	6	8	6
UNMC-39	1	1	6	3	1	1	1
MCL-25	2	3	1	2	2	8	9
HUMC-10	4	5	4	5	6	7	6
GROUP7-19	3	2	3	1	8	8	9
GROUP5-8	3	4	3	7	8	6	3
SPECS-3164	4	3	1	6	2	5	5
UNMC-71-A5	4	3	1	6	2	5	5
MCL-24	1	1	6	1	7	4	8
UNMC-37	1	1	6	1	7	4	8
IA-02	3	4	3	1	5	4	4
GROUP7-3	2	1	1	2	2	8	9
S03-8	2	5	5	2	4	2	3
GROUP5-2	2	4	3	3	1	1	1
GROUP4-10	2	1	1	2	2	8	9
MCL-45	1	1	6	1	7	4	8
MCL-109	1	1	6	1	7	4	8
SC01-10	1	1	6	1	6	4	8
WCM041	4	3	1	6	2	5	5
MCL-146	4	3	1	6	2	5	5
MCL-126	4	5	4	5	6	7	5
