membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP5-10	4	4	4	4	5	5	7
UNMC-64	1	3	1	1	4	9	2
IA2745	3	2	3	5	4	4	5
HUMC4	3	2	3	5	4	4	5
UNMC-79-C1	4	4	4	4	5	5	3
IA2084	2	1	2	7	2	2	4
IA4203	4	4	4	4	7	5	7
IA1147	1	1	2	7	4	4	9
UNMC-61	4	2	6	1	4	5	1
MCL-128	1	1	2	7	1	1	4
GROUP7-14	1	3	3	3	3	3	1
GROUP4-6	4	3	1	1	5	9	9
GROUP7-2	1	3	1	1	1	9	1
HUMC5	3	2	3	5	3	4	5
MCL-35	1	1	2	7	1	1	4
MCL-75	2	5	5	6	8	6	10
UNMC-24	3	5	6	3	3	3	9
M47-023	3	5	5	5	3	3	9
UNMC-86	4	4	5	6	6	8	10
GROUP5-1	4	4	4	6	6	6	6
GROUP5-5	3	5	4	3	3	8	5
UNMC-8	1	1	2	2	2	2	2
GROUP6-1	4	5	2	2	1	7	7
UNMC-23	1	1	2	2	1	1	4
MCL-71	1	1	2	7	1	1	4
IA4289	2	5	4	2	4	7	7
S08-1	3	2	3	3	3	3	5
UNMC-84	3	2	3	3	3	3	5
SC02-11	4	4	6	4	5	5	3
UNMC-44	1	1	2	7	1	1	4
M47-022	3	3	3	3	3	3	9
BC04	4	4	6	4	5	3	9
HUMC-9	4	4	5	6	6	6	6
GROUP7-22	4	5	5	6	6	6	6
M47-3	4	5	5	6	6	8	4
UNMC-51	4	5	6	3	3	3	9
GROUP4-3	4	4	5	6	7	8	10
WCM045	2	5	4	4	7	5	2
UNMC-31	1	3	1	1	4	9	1
GROUP7-5	1	1	2	4	8	5	1
GROUP4-8	1	3	4	4	8	5	1
UNMC-97	2	5	1	2	2	2	2
HUMC1	3	3	1	3	4	4	9
MCL-61	1	3	1	1	4	9	1
S87-4	4	4	5	6	7	8	10
UNMC-85	3	4	3	5	6	6	6
SC08-2	4	4	5	6	6	6	6
S06-166	4	4	6	4	5	5	3
IA2334	4	4	5	6	7	8	10
MCL-122	4	4	5	6	7	8	10
GROUP5-3	1	1	2	1	1	1	1
GROUP5-7	1	1	2	7	1	1	4
S89-9	4	4	6	4	5	5	6
GROUP4-5	1	3	1	1	4	9	1
M47-025	3	2	3	5	3	4	5
IA834	3	2	3	5	3	4	5
HUMC-12	1	3	1	1	4	9	1
UNMC-88	1	1	1	1	4	1	1
GROUP4-11	4	4	4	4	7	5	10
UNMC-39	1	3	1	1	4	9	1
MCL-25	2	5	1	2	2	9	2
HUMC-10	4	4	6	4	5	5	3
GROUP7-19	2	5	4	3	1	8	7
GROUP5-8	4	5	5	6	4	4	6
SPECS-3164	4	5	5	6	7	8	8
UNMC-71-A5	4	4	4	4	7	5	7
MCL-24	1	1	2	7	1	1	4
UNMC-37	1	1	2	7	1	1	4
IA-02	1	1	2	7	1	1	4
GROUP7-3	2	5	1	2	2	2	2
S03-8	2	5	5	6	8	6	10
GROUP5-2	3	3	1	1	4	9	1
GROUP4-10	1	3	4	4	8	5	1
MCL-45	1	1	3	5	3	4	5
MCL-109	1	1	2	7	1	1	4
SC01-10	1	1	2	4	1	1	4
WCM041	4	5	4	4	7	5	8
MCL-146	4	5	4	2	7	8	8
MCL-126	3	2	3	5	4	4	5
