membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP5-10	2	2	2	3	5	5	4
UNMC-64	1	2	1	7	1	5	1
IA2745	1	1	1	1	3	3	7
HUMC4	2	2	2	3	5	5	4
UNMC-79-C1	2	2	2	3	4	1	5
IA2084	4	2	6	7	5	2	4
IA4203	2	2	2	3	5	5	4
IA1147	3	3	6	4	7	8	10
UNMC-61	3	2	2	3	7	4	10
MCL-128	1	1	1	6	1	1	8
GROUP7-14	2	5	2	3	4	7	3
GROUP4-6	1	1	2	1	4	7	3
GROUP7-2	1	3	1	1	1	3	1
HUMC5	3	4	5	1	3	3	7
MCL-35	1	1	1	6	1	1	8
MCL-75	3	4	6	4	7	8	10
UNMC-24	2	5	2	3	4	7	3
M47-023	2	5	2	3	4	7	3
UNMC-86	3	2	3	5	6	6	9
GROUP5-1	2	2	3	5	6	6	6
GROUP5-5	2	2	3	2	2	9	9
UNMC-8	4	2	6	6	5	2	1
GROUP6-1	1	1	1	6	1	1	9
UNMC-23	1	1	1	6	1	1	8
MCL-71	1	1	1	6	1	1	8
IA4289	2	2	3	2	2	2	9
S08-1	3	5	2	3	4	7	3
UNMC-84	2	5	2	3	4	7	3
SC02-11	3	3	6	4	7	8	10
UNMC-44	1	1	1	2	4	7	3
M47-022	2	2	2	3	4	4	3
BC04	2	5	2	3	4	7	3
HUMC-9	3	2	3	5	6	6	6
GROUP7-22	3	2	3	5	6	6	6
M47-3	3	2	3	5	6	6	3
UNMC-51	2	5	2	3	4	7	3
GROUP4-3	3	2	3	3	6	5	9
WCM045	3	4	6	3	7	8	10
UNMC-31	1	3	4	1	1	3	1
GROUP7-5	2	2	2	3	5	5	4
GROUP4-8	4	2	6	7	5	2	4
UNMC-97	1	3	6	7	1	2	1
HUMC1	3	5	2	1	4	7	2
MCL-61	1	3	4	1	1	3	1
S87-4	3	2	3	3	6	5	9
UNMC-85	3	2	3	5	6	6	6
SC08-2	3	4	3	5	6	6	6
S06-166	3	4	3	5	6	6	7
IA2334	3	2	3	3	6	5	9
MCL-122	3	2	3	3	6	5	9
GROUP5-3	2	2	2	3	5	4	3
GROUP5-7	3	2	3	3	6	5	9
S89-9	3	2	3	5	6	6	6
GROUP4-5	1	3	4	1	1	3	1
M47-025	3	4	5	5	6	3	7
IA834	3	4	3	5	6	6	7
HUMC-12	1	3	4	1	1	3	1
UNMC-88	1	3	1	1	1	3	1
GROUP4-11	4	2	6	7	5	2	4
UNMC-39	1	3	4	1	1	3	1
MCL-25	4	3	6	7	7	2	1
HUMC-10	1	1	1	1	1	1	1
GROUP7-19	3	3	6	4	7	8	10
GROUP5-8	3	4	3	2	6	9	9
SPECS-3164	4	2	3	3	8	5	10
UNMC-71-A5	2	2	2	3	5	5	6
MCL-24	1	1	1	6	1	1	8
UNMC-37	1	1	1	6	1	1	8
IA-02	1	1	1	6	1	1	8
GROUP7-3	1	3	6	7	1	2	1
S03-8	4	2	3	3	8	5	10
GROUP5-2	1	3	4	1	3	3	7
GROUP4-10	3	3	6	4	7	8	10
MCL-45	3	3	6	4	7	8	10
MCL-109	1	1	1	6	1	1	8
SC01-10	3	4	3	5	6	6	7
WCM041	2	2	3	2	2	9	9
MCL-146	2	2	3	2	2	9	9
MCL-126	3	4	3	5	6	6	7
