membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA4203	4	4	3	4	6	7	5
IA1147	4	2	4	6	4	4	4
UNMC-61	2	4	2	4	5	7	2
MCL-128	1	1	1	1	1	1	1
GROUP7-14	3	5	6	2	8	5	7
GROUP4-6	4	2	4	6	4	4	4
GROUP7-2	1	1	1	1	3	1	1
HUMC5	2	3	2	2	2	7	7
MCL-35	1	1	1	1	1	1	1
MCL-75	3	4	2	4	2	7	8
UNMC-24	3	4	3	2	7	5	10
M47-023	3	4	5	2	7	8	10
UNMC-86	3	5	5	5	6	6	10
GROUP5-1	3	5	5	4	5	6	8
GROUP5-5	3	5	5	5	6	6	7
UNMC-8	1	1	1	6	4	1	1
GROUP6-1	1	1	1	1	1	6	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	3	5	5	5	6	6	10
S08-1	3	4	3	2	7	5	7
UNMC-84	3	4	3	2	7	5	6
SC02-11	4	2	4	6	4	4	4
UNMC-44	1	1	1	1	1	1	1
M47-022	3	4	3	2	7	5	6
BC04	3	4	3	2	7	5	6
HUMC-9	4	4	3	7	7	2	5
GROUP7-22	2	3	2	7	7	2	5
M47-3	4	5	5	5	8	6	5
UNMC-51	3	4	3	2	7	5	5
GROUP4-3	3	5	5	5	6	6	10
WCM045	4	4	5	5	6	6	10
UNMC-31	1	1	2	3	3	3	3
GROUP7-5	3	5	3	2	8	5	8
GROUP4-8	4	5	5	7	6	9	5
UNMC-97	4	2	4	6	3	3	3
HUMC1	2	4	3	2	2	5	10
MCL-61	1	1	2	3	3	3	3
S87-4	3	5	5	5	6	6	10
UNMC-85	2	5	6	2	2	8	7
SC08-2	3	5	5	5	6	6	10
S06-166	3	5	3	4	5	5	8
IA2334	3	5	5	5	6	6	10
MCL-122	3	5	5	5	6	6	10
GROUP5-3	1	1	1	1	2	2	2
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	4	3	4	5	7	8
GROUP4-5	1	1	2	3	3	3	3
M47-025	2	3	2	2	2	6	7
IA834	2	3	6	2	2	8	7
HUMC-12	1	1	2	1	3	3	3
UNMC-88	1	1	1	1	3	3	3
GROUP4-11	3	5	5	5	4	9	4
UNMC-39	1	1	2	3	3	3	3
MCL-25	4	2	5	5	6	9	5
HUMC-10	4	2	4	6	4	4	4
GROUP7-19	1	1	1	6	4	4	4
GROUP5-8	2	3	2	3	2	6	2
SPECS-3164	3	4	5	7	7	8	10
UNMC-71-A5	3	4	5	7	7	7	10
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	4	4	4
GROUP7-3	4	2	2	6	4	4	4
S03-8	4	2	5	6	8	4	6
GROUP5-2	2	1	2	3	3	3	3
GROUP4-10	4	2	5	6	8	4	6
MCL-45	3	5	6	2	2	8	7
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	5	1	1
WCM041	3	4	3	4	5	7	10
MCL-146	4	2	5	6	8	4	6
MCL-126	2	3	2	3	2	2	2
