membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA4203	4	5	5	5	6	7	10
IA1147	2	3	6	7	4	8	9
UNMC-61	2	3	6	7	4	8	9
MCL-128	4	1	1	6	1	1	1
GROUP7-14	3	2	2	2	3	3	8
GROUP4-6	2	3	6	7	4	5	7
GROUP7-2	1	1	1	1	1	1	1
HUMC5	1	2	2	2	3	3	8
MCL-35	4	1	1	6	1	3	1
MCL-75	2	3	6	7	8	8	9
UNMC-24	3	4	3	4	5	4	5
M47-023	3	4	3	4	3	4	5
UNMC-86	4	2	5	3	3	9	10
GROUP5-1	4	5	5	5	6	9	6
GROUP5-5	1	2	2	2	3	3	8
UNMC-8	4	1	1	7	1	1	7
GROUP6-1	4	1	1	6	1	1	1
UNMC-23	4	1	1	6	1	1	1
MCL-71	4	1	1	6	1	1	1
IA4289	4	5	5	5	6	9	6
S08-1	1	2	2	2	5	3	5
UNMC-84	3	4	3	4	5	4	5
SC02-11	2	3	6	7	4	8	9
UNMC-44	4	4	1	6	5	4	5
M47-022	3	4	3	4	5	4	5
BC04	3	4	3	4	5	4	5
HUMC-9	4	2	5	3	6	9	6
GROUP7-22	4	2	5	3	6	9	6
M47-3	4	5	5	5	6	9	6
UNMC-51	3	4	3	4	5	4	5
GROUP4-3	4	5	5	5	6	9	6
WCM045	1	5	5	7	8	9	9
UNMC-31	2	1	1	1	2	1	3
GROUP7-5	1	2	2	5	8	9	6
GROUP4-8	4	5	5	5	6	7	10
UNMC-97	2	3	1	7	4	2	3
HUMC1	1	1	4	1	7	6	8
MCL-61	1	1	1	1	2	1	3
S87-4	4	5	5	5	6	9	6
UNMC-85	1	2	5	3	6	9	6
SC08-2	4	2	5	5	6	9	6
S06-166	1	2	2	2	8	7	2
IA2334	4	5	5	5	6	9	6
MCL-122	4	5	5	5	6	9	6
GROUP5-3	1	2	4	1	2	2	2
GROUP5-7	4	5	5	5	6	9	6
S89-9	4	2	5	3	6	9	6
GROUP4-5	1	1	1	1	2	1	3
M47-025	1	2	2	2	8	7	2
IA834	1	2	2	2	3	7	2
HUMC-12	1	1	1	1	2	2	3
UNMC-88	1	1	1	1	1	1	3
GROUP4-11	2	3	5	5	4	5	10
UNMC-39	1	2	2	1	2	1	3
MCL-25	2	3	5	7	4	5	6
HUMC-10	2	3	1	7	4	1	7
GROUP7-19	2	3	6	7	4	5	7
GROUP5-8	4	2	1	6	2	2	8
SPECS-3164	3	4	3	5	1	9	10
UNMC-71-A5	3	4	3	5	1	9	10
MCL-24	4	1	1	6	1	1	1
UNMC-37	4	1	1	6	1	1	1
IA-02	2	3	1	2	4	5	7
GROUP7-3	2	3	6	7	4	5	7
S03-8	4	5	5	5	6	9	6
GROUP5-2	1	1	1	1	2	2	3
GROUP4-10	2	3	6	7	4	8	9
MCL-45	1	2	2	2	3	3	8
MCL-109	4	1	1	6	1	1	1
SC01-10	4	1	1	6	1	7	2
WCM041	3	4	4	5	7	6	8
MCL-146	4	5	5	5	6	9	6
MCL-126	1	2	2	2	8	7	2
