membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
UNMC-28	1	1	1	7	1	1	1
SPECS-3157	4	5	6	1	7	7	4
MCL-39	2	3	3	2	2	2	2
MCL-42	2	3	4	3	4	3	3
UNMC-90	2	3	3	2	2	9	2
UNMC-48	3	4	2	5	5	4	7
GROUP7-6	2	3	3	2	2	2	2
GROUP5-4	1	5	6	1	7	7	4
IA68	2	3	4	3	4	3	4
GROUP7-11	1	1	1	7	1	7	4
UNMC-6	1	1	3	2	3	2	3
SC86-6	2	3	4	3	4	3	3
IA4885	2	3	4	3	4	3	3
UNMC-55	2	3	4	3	4	3	3
UNMC-47	3	2	2	4	5	4	5
UNMC-87	3	2	2	4	5	4	5
GROUP7-9	3	2	2	4	8	4	7
GROUP7-20	3	2	2	4	5	4	5
GROUP5-10	3	2	2	4	5	4	5
UNMC-64	1	1	1	1	8	9	1
IA2745	1	1	1	7	1	1	1
HUMC4	3	2	2	4	5	4	5
UNMC-79-C1	3	2	2	4	5	4	10
IA2084	1	1	1	7	1	1	1
IA4203	3	2	2	4	5	4	5
IA1147	1	5	6	1	7	7	4
UNMC-61	2	3	4	3	4	5	6
MCL-128	1	1	1	7	1	1	1
GROUP7-14	2	1	3	3	3	2	3
GROUP4-6	2	5	6	1	7	7	4
GROUP7-2	1	1	1	7	1	9	9
HUMC5	2	3	3	2	3	2	3
MCL-35	1	1	1	7	1	1	1
MCL-75	2	5	6	1	7	8	4
UNMC-24	2	3	4	3	4	3	3
M47-023	2	3	4	3	4	3	3
UNMC-86	2	4	2	3	3	5	6
GROUP5-1	4	4	2	6	6	5	6
GROUP5-5	3	3	3	4	3	2	3
UNMC-8	1	1	6	1	8	7	4
GROUP6-1	1	1	1	7	1	1	1
UNMC-23	1	1	1	7	1	1	1
MCL-71	1	1	1	7	1	1	1
IA4289	3	5	6	4	5	7	4
S08-1	2	3	3	2	4	2	3
UNMC-84	2	3	4	3	4	2	3
SC02-11	4	4	6	6	7	6	8
UNMC-44	1	1	1	7	1	1	1
M47-022	2	3	4	3	4	3	3
BC04	2	3	4	3	4	3	3
HUMC-9	4	4	2	5	6	5	6
GROUP7-22	3	4	2	5	3	5	6
M47-3	1	1	1	7	1	1	1
UNMC-51	2	3	4	3	4	3	3
GROUP4-3	3	2	2	4	5	4	5
WCM045	3	2	2	5	5	4	7
UNMC-31	1	1	6	1	8	9	9
GROUP7-5	3	2	2	4	5	4	5
GROUP4-8	3	2	2	4	5	4	5
UNMC-97	1	5	6	1	8	9	4
HUMC1	2	2	3	4	5	4	3
MCL-61	2	5	6	1	8	9	9
S87-4	4	4	5	6	6	6	8
UNMC-85	2	3	3	2	3	2	3
SC08-2	4	4	2	5	6	5	6
S06-166	4	4	5	6	6	6	8
IA2334	3	5	6	4	5	7	4
MCL-122	3	5	6	4	5	7	4
GROUP5-3	1	1	1	7	5	2	5
GROUP5-7	1	1	1	7	1	1	1
S89-9	4	4	5	6	6	6	8
GROUP4-5	1	1	1	1	8	9	9
M47-025	2	3	3	2	3	2	2
IA834	4	3	5	6	6	2	8
HUMC-12	1	1	6	1	8	9	9
UNMC-88	1	1	1	7	1	1	1
GROUP4-11	1	5	6	1	7	7	4
UNMC-39	1	1	6	1	8	9	9
MCL-25	1	5	6	1	8	7	4
HUMC-10	1	5	6	6	7	6	8
GROUP7-19	1	5	6	1	7	7	4
GROUP5-8	2	3	3	3	3	5	6
SPECS-3164	2	3	4	4	3	4	10
UNMC-71-A5	3	2	2	4	5	4	10
MCL-24	1	1	1	7	1	1	1
UNMC-37	1	1	1	7	1	1	1
IA-02	1	1	1	7	1	7	4
GROUP7-3	1	5	6	1	8	7	4
S03-8	3	5	6	4	5	7	4
GROUP5-2	2	3	3	2	2	2	2
GROUP4-10	3	5	6	1	7	8	4
MCL-45	2	1	3	2	3	2	3
MCL-109	1	1	1	7	1	1	1
SC01-10	4	4	5	6	6	6	8
WCM041	3	2	2	4	5	4	7
MCL-146	3	2	2	5	5	4	7
MCL-126	4	4	5	6	6	6	8
