membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA4885	3	4	2	5	2	3	5
UNMC-55	2	4	3	5	6	4	3
UNMC-47	2	2	1	5	6	4	2
UNMC-87	2	2	1	5	4	4	2
GROUP7-9	2	2	2	6	2	4	3
GROUP7-20	2	2	1	5	4	4	2
GROUP5-10	2	2	1	5	6	3	2
UNMC-64	2	1	6	2	5	1	1
IA2745	1	2	1	5	4	4	2
HUMC4	2	2	1	5	4	4	2
UNMC-79-C1	2	2	1	5	2	3	5
IA2084	1	2	1	5	4	4	2
IA4203	2	2	1	5	6	4	2
IA1147	2	5	3	6	5	8	9
UNMC-61	2	5	1	4	3	3	2
MCL-128	1	1	5	1	8	7	8
GROUP7-14	3	1	2	3	2	2	6
GROUP4-6	2	5	3	6	5	8	9
GROUP7-2	1	1	6	2	1	7	1
HUMC5	3	3	2	3	7	2	6
MCL-35	1	1	5	1	8	7	8
MCL-75	3	3	2	3	7	2	7
UNMC-24	2	2	2	5	2	6	5
M47-023	3	2	2	5	2	9	5
UNMC-86	3	3	2	7	4	9	10
GROUP5-1	2	2	1	7	4	6	3
GROUP5-5	3	3	2	3	7	2	6
UNMC-8	1	2	5	1	1	7	3
GROUP6-1	1	2	1	1	8	7	8
UNMC-23	1	2	1	1	8	7	2
MCL-71	1	1	5	1	8	7	8
IA4289	2	2	1	7	4	6	3
S08-1	3	3	2	3	2	2	6
UNMC-84	3	4	2	3	2	3	6
SC02-11	2	5	3	6	5	8	9
UNMC-44	1	1	5	1	8	7	8
M47-022	2	5	3	5	2	3	5
BC04	3	4	2	5	2	3	5
HUMC-9	2	2	1	4	6	3	2
GROUP7-22	2	2	1	3	6	4	3
M47-3	1	1	5	1	8	7	10
UNMC-51	3	2	2	5	2	3	5
GROUP4-3	3	3	2	7	4	9	10
WCM045	2	2	1	5	6	4	3
UNMC-31	1	1	6	2	1	1	1
GROUP7-5	3	1	2	3	7	2	6
GROUP4-8	1	2	1	4	6	1	2
UNMC-97	2	2	6	6	1	4	3
HUMC1	2	2	1	2	1	3	2
MCL-61	1	1	6	2	1	1	1
S87-4	3	3	2	7	4	9	10
UNMC-85	3	3	2	3	7	2	6
SC08-2	3	3	2	3	7	2	7
S06-166	3	3	2	3	7	2	7
IA2334	3	3	2	7	4	9	10
MCL-122	3	3	2	7	4	9	10
GROUP5-3	1	1	5	4	8	7	8
GROUP5-7	1	1	5	1	8	7	8
S89-9	3	3	2	3	7	2	7
GROUP4-5	1	1	6	2	1	1	1
M47-025	3	3	2	3	7	2	6
IA834	3	3	2	3	7	2	7
HUMC-12	1	1	6	6	1	1	1
UNMC-88	1	1	5	1	8	7	8
GROUP4-11	2	5	3	6	5	8	9
UNMC-39	4	1	6	2	1	1	1
MCL-25	2	2	6	6	1	4	3
HUMC-10	2	5	3	6	5	8	9
GROUP7-19	2	5	3	6	5	8	9
GROUP5-8	2	2	1	7	6	6	7
SPECS-3164	3	2	2	5	4	4	3
UNMC-71-A5	2	2	1	5	6	3	2
MCL-24	1	1	5	1	8	7	8
UNMC-37	1	1	5	1	8	7	8
IA-02	1	5	5	1	8	8	9
GROUP7-3	2	2	6	6	5	8	9
S03-8	2	2	3	6	4	3	1
GROUP5-2	4	1	6	2	1	1	1
GROUP4-10	2	5	6	6	1	1	2
MCL-45	1	1	2	3	7	2	6
MCL-109	1	1	5	1	8	7	8
SC01-10	1	1	5	3	7	2	7
WCM041	2	2	1	5	6	4	3
MCL-146	2	2	1	5	6	4	3
MCL-126	3	3	2	3	7	2	7
