membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP6-1	1	1	1	1	7	1	1
UNMC-23	1	1	1	1	7	1	1
MCL-71	1	1	1	1	7	1	1
IA4289	3	3	4	5	6	1	4
S08-1	2	4	3	3	4	3	6
UNMC-84	2	4	3	3	4	3	6
SC02-11	1	4	3	4	4	8	10
UNMC-44	1	1	1	1	7	1	1
M47-022	1	4	3	4	4	3	6
BC04	2	4	3	4	4	3	6
HUMC-9	3	3	5	6	6	6	7
GROUP7-22	3	3	3	6	6	6	7
M47-3	3	1	3	1	7	4	9
UNMC-51	2	4	3	4	4	3	7
GROUP4-3	3	5	4	5	6	4	4
WCM045	3	5	2	5	6	4	4
UNMC-31	1	2	1	1	1	2	2
GROUP7-5	3	2	4	5	6	4	4
GROUP4-8	3	5	4	2	2	9	8
UNMC-97	1	2	1	1	1	2	2
HUMC1	3	5	4	5	6	4	4
MCL-61	1	2	1	1	1	2	2
S87-4	3	3	4	5	6	4	4
UNMC-85	3	3	5	7	6	6	7
SC08-2	3	3	5	6	6	6	4
S06-166	2	3	5	3	3	5	5
IA2334	3	5	4	7	6	4	4
MCL-122	3	3	4	5	6	4	4
GROUP5-3	1	1	1	1	8	6	1
GROUP5-7	1	1	1	1	7	1	1
S89-9	3	3	5	6	6	6	7
GROUP4-5	1	1	1	1	1	2	2
M47-025	2	3	2	3	3	5	5
IA834	2	3	2	3	3	5	5
HUMC-12	1	2	1	1	1	2	2
UNMC-88	1	1	1	1	1	1	2
GROUP4-11	3	5	4	2	2	9	8
UNMC-39	1	2	1	1	1	2	2
MCL-25	4	2	6	4	5	8	10
HUMC-10	1	1	1	1	4	3	6
GROUP7-19	4	2	6	1	5	8	3
GROUP5-8	2	4	5	3	6	5	7
SPECS-3164	3	5	4	7	2	7	8
UNMC-71-A5	3	5	4	7	2	7	8
MCL-24	1	1	1	1	7	1	1
UNMC-37	1	1	1	1	7	1	1
IA-02	1	1	1	1	3	1	9
GROUP7-3	1	2	1	1	1	2	2
S03-8	3	2	4	4	8	4	3
GROUP5-2	1	2	2	1	1	2	2
GROUP4-10	4	2	6	4	5	8	10
MCL-45	1	1	1	1	7	1	1
MCL-109	1	1	1	1	7	1	1
SC01-10	1	3	1	1	7	1	1
WCM041	3	5	4	7	2	7	8
MCL-146	3	2	4	4	8	4	3
MCL-126	2	3	2	3	3	5	5
