membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
M47-022	3	2	3	3	3	3	9
BC04	4	5	1	6	3	3	9
HUMC-9	4	4	5	6	6	5	7
GROUP7-22	4	4	5	6	6	5	7
M47-3	4	2	3	7	3	5	4
UNMC-51	3	2	3	3	3	8	9
GROUP4-3	4	2	4	4	4	4	4
WCM045	4	4	6	6	6	6	6
UNMC-31	1	1	2	2	2	2	3
GROUP7-5	4	2	4	7	7	4	4
GROUP4-8	1	1	5	2	6	2	7
UNMC-97	1	1	2	5	2	8	8
HUMC1	2	1	2	2	2	2	3
MCL-61	1	1	2	2	2	2	3
S87-4	4	4	5	6	6	7	6
UNMC-85	4	2	3	3	6	5	2
SC08-2	4	4	5	6	6	7	6
S06-166	4	4	5	6	6	7	6
IA2334	2	3	6	4	5	6	5
MCL-122	4	4	3	3	8	5	2
GROUP5-3	1	1	1	1	1	4	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	4	5	6	6	7	6
GROUP4-5	1	1	2	2	2	2	3
M47-025	2	2	3	3	7	5	2
IA834	2	2	3	3	7	3	2
HUMC-12	1	1	2	5	2	8	8
UNMC-88	1	1	1	2	2	1	1
GROUP4-11	3	1	5	2	6	8	8
UNMC-39	1	1	2	2	2	2	3
MCL-25	3	3	2	5	4	8	8
HUMC-10	4	4	5	6	6	7	6
GROUP7-19	3	3	2	5	5	8	8
GROUP5-8	4	4	3	3	8	5	2
SPECS-3164	2	3	6	4	5	6	5
UNMC-71-A5	4	4	5	4	6	6	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	1	1	1
GROUP7-3	1	1	2	5	2	8	8
S03-8	3	2	4	7	3	4	10
GROUP5-2	1	1	2	2	2	2	3
GROUP4-10	3	3	2	5	5	8	8
MCL-45	2	2	3	3	7	3	2
MCL-109	1	1	1	1	1	1	1
SC01-10	4	4	5	6	6	7	6
WCM041	4	4	5	4	6	6	6
MCL-146	3	2	4	7	3	4	10
MCL-126	4	3	6	6	5	7	6
