membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP7-2	1	1	1	1	1	2	1
HUMC5	2	2	2	5	5	5	4
MCL-35	1	1	1	1	6	1	9
MCL-75	2	2	5	6	5	5	8
UNMC-24	2	4	5	3	2	3	6
M47-023	2	3	5	3	2	3	6
UNMC-86	2	4	4	7	8	4	3
GROUP5-1	2	3	5	6	4	6	6
GROUP5-5	2	2	2	5	5	5	4
UNMC-8	3	5	6	4	7	9	2
GROUP6-1	1	1	1	7	6	1	9
UNMC-23	1	1	1	1	6	1	9
MCL-71	1	1	1	1	6	1	9
IA4289	2	4	5	3	5	3	6
S08-1	2	3	5	6	4	7	6
UNMC-84	2	3	5	3	4	3	5
SC02-11	3	5	6	4	7	9	7
UNMC-44	1	1	1	1	6	1	9
M47-022	3	3	3	3	2	3	2
BC04	3	3	3	3	2	3	5
HUMC-9	2	3	5	6	4	6	6
GROUP7-22	2	3	5	6	4	6	6
M47-3	1	1	2	7	6	1	4
UNMC-51	2	3	5	3	2	3	6
GROUP4-3	2	4	4	7	8	4	3
WCM045	3	4	4	4	3	9	3
UNMC-31	1	5	2	2	1	2	1
GROUP7-5	1	1	1	4	3	4	3
GROUP4-8	3	4	6	4	3	9	2
UNMC-97	1	5	6	4	3	9	1
HUMC1	3	4	4	4	3	4	3
MCL-61	3	2	2	2	1	2	1
S87-4	2	4	4	7	8	4	3
UNMC-85	2	3	5	6	4	6	6
SC08-2	2	3	5	6	4	6	6
S06-166	3	3	5	6	4	7	6
IA2334	2	4	4	7	8	4	3
MCL-122	2	4	4	7	8	4	3
GROUP5-3	1	1	1	1	1	1	2
GROUP5-7	1	1	1	1	6	1	9
S89-9	3	3	5	6	4	7	6
GROUP4-5	1	2	2	2	1	2	1
M47-025	2	2	2	5	5	5	4
IA834	2	2	2	5	5	5	4
HUMC-12	1	2	2	2	1	2	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	3	5	6	4	7	9	2
UNMC-39	1	2	2	2	1	2	1
MCL-25	3	5	6	4	7	9	7
HUMC-10	3	5	6	4	7	9	7
GROUP7-19	3	5	6	4	7	9	7
GROUP5-8	2	2	2	7	5	5	4
SPECS-3164	2	3	5	3	2	3	6
UNMC-71-A5	3	3	5	3	4	7	6
MCL-24	1	1	1	1	6	1	9
UNMC-37	1	1	1	1	6	1	9
IA-02	1	1	1	1	6	9	7
GROUP7-3	1	5	6	4	7	9	7
S03-8	4	4	4	4	8	4	10
GROUP5-2	2	2	2	2	1	2	1
GROUP4-10	1	1	2	2	3	2	1
MCL-45	1	1	1	1	6	1	9
MCL-109	1	1	1	1	6	1	9
SC01-10	1	1	1	1	6	1	9
WCM041	3	3	5	6	4	7	6
MCL-146	4	4	4	4	8	4	10
MCL-126	2	3	2	5	5	8	4
