membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA2745	1	1	1	3	5	5	6
HUMC4	2	2	3	4	5	6	2
UNMC-79-C1	2	2	3	4	7	4	2
IA2084	2	2	5	2	2	2	10
IA4203	2	2	3	4	5	2	2
IA1147	3	2	4	6	4	8	9
UNMC-61	3	3	4	6	4	4	4
MCL-128	1	1	1	1	1	1	1
GROUP7-14	4	1	2	3	3	4	3
GROUP4-6	4	4	6	5	3	9	3
GROUP7-2	1	1	1	1	7	1	7
HUMC5	3	5	2	3	3	3	8
MCL-35	1	1	1	1	1	1	1
MCL-75	3	2	4	6	4	8	9
UNMC-24	3	3	4	3	4	4	3
M47-023	3	3	2	3	3	3	3
UNMC-86	3	5	2	3	3	3	6
GROUP5-1	2	2	3	2	2	6	2
GROUP5-5	3	5	2	3	3	3	8
UNMC-8	1	1	1	1	7	1	10
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	4	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	2	3	4	2	6	2
S08-1	3	3	2	3	3	4	3
UNMC-84	3	3	2	3	3	4	3
SC02-11	4	3	4	7	4	8	9
UNMC-44	1	1	1	1	1	1	1
M47-022	4	3	4	3	4	4	3
BC04	4	3	4	7	7	4	3
HUMC-9	3	2	3	2	2	6	2
GROUP7-22	3	2	3	2	2	7	5
M47-3	3	3	3	3	1	1	1
UNMC-51	3	3	4	3	4	4	3
GROUP4-3	2	2	3	4	5	6	2
WCM045	2	2	3	4	2	2	2
UNMC-31	1	1	1	5	8	1	7
GROUP7-5	2	2	3	4	5	6	2
GROUP4-8	2	2	5	4	5	2	10
UNMC-97	2	2	5	2	2	2	10
HUMC1	2	4	3	4	5	9	3
MCL-61	2	4	6	5	8	1	7
S87-4	2	2	3	4	5	6	2
UNMC-85	3	5	2	3	3	3	8
SC08-2	3	5	2	3	6	5	6
S06-166	4	1	2	3	7	3	8
IA2334	3	2	2	3	5	6	6
MCL-122	3	2	2	3	5	6	6
GROUP5-3	1	1	1	4	5	5	2
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	2	3	2	2	6	2
GROUP4-5	1	1	1	5	8	1	7
M47-025	3	5	2	3	3	3	8
IA834	3	5	2	3	3	3	8
HUMC-12	1	4	1	5	8	5	7
UNMC-88	1	1	1	1	8	1	7
GROUP4-11	2	2	5	2	2	2	10
UNMC-39	1	4	1	5	8	1	7
MCL-25	3	2	5	2	2	2	10
HUMC-10	1	1	1	7	1	1	3
GROUP7-19	3	2	4	6	4	8	9
GROUP5-8	3	5	2	3	6	5	6
SPECS-3164	3	2	3	2	2	7	10
UNMC-71-A5	2	2	3	4	5	6	2
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	3	1	8
GROUP7-3	3	2	5	2	8	2	10
S03-8	2	2	3	4	2	6	2
GROUP5-2	3	4	2	5	8	5	6
GROUP4-10	3	2	4	6	4	8	9
MCL-45	3	1	1	3	3	3	8
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	2	2	3	4	2	7	5
MCL-146	2	2	3	4	2	7	5
MCL-126	3	5	2	5	6	5	6
