membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA2745	1	1	1	1	1	1	1
HUMC4	2	2	5	5	5	5	6
UNMC-79-C1	2	2	3	4	6	4	7
IA2084	1	1	1	1	1	1	1
IA4203	2	2	5	5	5	5	6
IA1147	3	5	4	7	4	7	9
UNMC-61	3	2	4	6	2	7	8
MCL-128	1	1	1	1	1	1	1
GROUP7-14	2	1	3	4	1	1	7
GROUP4-6	3	2	1	7	4	8	4
GROUP7-2	1	1	1	1	1	1	3
HUMC5	4	3	2	3	3	3	5
MCL-35	1	1	1	1	1	1	1
MCL-75	3	5	4	6	2	7	8
UNMC-24	2	2	2	4	5	5	7
M47-023	2	2	3	4	6	4	7
UNMC-86	2	3	2	4	5	6	5
GROUP5-1	2	2	6	2	7	2	7
GROUP5-5	2	2	6	2	5	9	2
UNMC-8	1	5	1	7	1	2	2
GROUP6-1	1	1	1	1	1	1	2
UNMC-23	1	1	1	1	1	1	2
MCL-71	1	1	1	1	1	1	1
IA4289	2	2	6	2	5	2	2
S08-1	2	2	3	4	6	4	7
UNMC-84	2	2	3	4	6	4	7
SC02-11	3	5	4	7	4	8	9
UNMC-44	1	1	1	1	1	9	1
M47-022	3	2	3	4	4	4	7
BC04	2	2	3	4	6	4	7
HUMC-9	2	3	6	2	7	6	7
GROUP7-22	2	3	6	2	7	6	7
M47-3	1	1	5	5	1	9	10
UNMC-51	2	2	3	4	6	4	7
GROUP4-3	2	2	5	5	5	5	6
WCM045	2	2	5	5	5	5	6
UNMC-31	1	1	1	3	4	8	3
GROUP7-5	2	2	5	5	5	5	6
GROUP4-8	2	2	5	5	5	5	6
UNMC-97	3	5	5	7	2	8	9
HUMC1	2	2	5	5	5	5	6
MCL-61	2	1	1	3	3	3	3
S87-4	3	1	5	5	5	9	10
UNMC-85	4	3	6	2	7	6	7
SC08-2	4	3	6	2	7	6	7
S06-166	1	1	3	4	6	4	7
IA2334	3	2	5	7	5	5	10
MCL-122	3	1	5	5	8	9	10
GROUP5-3	1	4	1	1	1	1	4
GROUP5-7	1	1	1	1	1	1	1
S89-9	2	3	6	2	7	6	7
GROUP4-5	1	1	1	1	1	1	3
M47-025	3	1	5	5	8	9	10
IA834	4	3	2	3	3	3	5
HUMC-12	1	1	2	3	3	3	3
UNMC-88	1	1	1	1	1	3	3
GROUP4-11	3	5	4	7	4	8	9
UNMC-39	1	1	2	3	3	3	3
MCL-25	3	5	4	7	4	7	9
HUMC-10	1	1	4	7	4	8	9
GROUP7-19	3	5	4	7	2	7	9
GROUP5-8	4	3	5	5	8	9	10
SPECS-3164	2	2	3	4	6	4	7
UNMC-71-A5	2	2	3	4	6	4	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	4	7	4	8	9
GROUP7-3	3	5	5	7	2	8	9
S03-8	3	2	5	7	5	5	10
GROUP5-2	4	3	2	3	3	3	3
GROUP4-10	3	5	4	6	2	7	8
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	2	2	5	5	5	9	2
MCL-146	2	2	5	5	5	9	2
MCL-126	4	3	2	3	3	3	5
