membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP5-5	4	2	2	2	3	5	10
UNMC-8	1	1	3	3	2	1	10
GROUP6-1	1	1	1	1	8	5	1
UNMC-23	1	1	1	1	8	8	1
MCL-71	1	1	1	1	8	8	1
IA4289	2	2	3	4	3	5	10
S08-1	2	3	3	2	7	3	3
UNMC-84	2	3	3	5	4	3	3
SC02-11	1	1	3	7	6	9	4
UNMC-44	2	4	1	5	5	6	7
M47-022	2	4	3	5	4	4	4
BC04	2	4	3	5	4	4	4
HUMC-9	1	2	2	6	3	5	2
GROUP7-22	3	4	2	6	5	3	5
M47-3	2	4	1	5	8	5	1
UNMC-51	2	4	3	5	4	4	4
GROUP4-3	3	2	4	4	3	5	7
WCM045	4	5	6	7	3	5	8
UNMC-31	1	1	3	5	1	1	9
GROUP7-5	2	2	2	4	3	5	6
GROUP4-8	2	2	4	4	3	5	1
UNMC-97	1	1	3	3	2	9	9
HUMC1	2	2	4	4	3	5	6
MCL-61	1	2	5	4	1	1	6
S87-4	4	5	6	7	6	7	8
UNMC-85	4	4	2	6	7	3	3
SC08-2	3	4	2	6	5	6	7
S06-166	4	5	6	7	6	7	8
IA2334	3	4	2	6	5	6	7
MCL-122	2	4	1	5	8	5	1
GROUP5-3	4	2	2	4	3	5	6
GROUP5-7	1	2	1	4	3	5	6
S89-9	4	5	6	7	6	7	8
GROUP4-5	1	1	5	2	1	1	9
M47-025	4	3	2	2	7	3	3
IA834	4	3	2	2	7	3	8
HUMC-12	1	1	5	2	1	1	9
UNMC-88	1	1	5	2	1	1	9
GROUP4-11	1	1	3	3	2	9	9
UNMC-39	1	1	5	2	1	1	9
MCL-25	1	1	3	3	2	9	9
HUMC-10	1	1	3	7	6	7	8
GROUP7-19	1	1	3	3	2	9	9
GROUP5-8	2	4	1	5	8	3	1
SPECS-3164	2	4	2	5	5	6	7
UNMC-71-A5	3	4	2	6	5	6	7
MCL-24	1	1	1	1	8	8	1
UNMC-37	1	1	1	1	8	8	1
IA-02	1	3	3	3	8	9	9
GROUP7-3	1	1	3	3	2	9	9
S03-8	1	2	1	4	2	9	6
GROUP5-2	1	1	5	2	1	1	9
GROUP4-10	1	1	5	2	1	9	9
MCL-45	4	3	2	2	7	3	3
MCL-109	1	1	1	1	8	8	1
SC01-10	4	5	6	7	6	7	8
WCM041	4	5	6	7	5	6	7
MCL-146	1	2	1	4	2	9	6
MCL-126	4	5	2	7	6	7	8
