membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA834	2	2	2	6	5	5	6
HUMC-12	1	1	6	2	2	2	2
UNMC-88	1	1	1	1	2	1	2
GROUP4-11	3	3	5	3	4	8	10
UNMC-39	1	1	6	2	2	2	2
MCL-25	2	2	6	3	8	9	10
HUMC-10	1	1	6	3	8	9	3
GROUP7-19	1	2	6	3	8	9	3
GROUP5-8	4	4	3	5	5	5	6
SPECS-3164	3	3	4	7	7	6	7
UNMC-71-A5	3	3	4	7	7	6	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	6	3	8	9	3
GROUP7-3	1	2	6	2	8	9	3
S03-8	4	4	5	4	8	8	10
GROUP5-2	2	2	2	2	2	7	8
GROUP4-10	2	2	6	7	8	7	9
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
SC01-10	4	1	1	1	1	5	6
WCM041	3	3	4	7	7	6	7
MCL-146	3	3	4	7	7	6	7
MCL-126	2	2	2	6	6	5	6
