membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
UNMC-90	2	3	3	1	3	1	1
UNMC-48	2	2	4	5	2	6	5
GROUP7-6	2	2	4	5	3	6	5
GROUP5-4	1	2	1	7	1	4	6
IA68	1	5	2	6	7	8	10
GROUP7-11	3	1	1	1	4	3	9
UNMC-6	2	3	2	2	3	2	3
SC86-6	3	5	2	5	2	3	5
IA4885	3	5	2	2	3	2	4
UNMC-55	1	5	4	6	5	8	5
UNMC-47	4	2	4	5	2	4	6
UNMC-87	4	4	4	6	8	9	6
GROUP7-9	4	3	4	6	8	9	3
GROUP7-20	1	2	6	3	2	4	6
GROUP5-10	1	2	6	3	2	4	6
UNMC-64	1	1	1	1	2	1	1
IA2745	3	1	1	1	4	3	9
HUMC4	1	2	1	3	2	4	6
UNMC-79-C1	3	2	4	5	2	4	5
IA2084	4	4	4	6	8	9	6
IA4203	4	2	4	5	2	4	6
IA1147	1	5	5	6	7	8	10
UNMC-61	1	5	5	6	7	8	10
MCL-128	3	1	1	1	4	3	9
GROUP7-14	3	3	2	2	3	2	3
GROUP4-6	1	1	1	1	3	1	1
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	3	2	2	3	2	3
MCL-35	3	1	1	1	4	3	9
MCL-75	1	5	5	6	7	8	10
UNMC-24	3	5	2	2	3	2	10
M47-023	2	5	2	2	3	2	5
UNMC-86	2	3	3	4	6	5	7
GROUP5-1	2	2	6	6	2	4	6
GROUP5-5	2	3	2	2	3	2	3
UNMC-8	3	1	1	1	8	9	1
GROUP6-1	3	1	1	1	4	4	5
UNMC-23	3	1	1	1	1	4	6
MCL-71	3	1	1	5	4	3	9
IA4289	1	2	6	6	7	5	7
S08-1	3	5	2	2	3	2	4
UNMC-84	3	5	2	2	3	2	4
SC02-11	3	5	2	2	7	3	10
UNMC-44	4	2	4	5	2	6	5
M47-022	3	5	2	2	3	2	4
BC04	3	5	2	2	3	3	4
HUMC-9	1	4	6	7	8	4	6
GROUP7-22	4	3	4	7	3	2	5
M47-3	2	3	2	2	6	5	7
UNMC-51	3	5	2	2	3	2	4
GROUP4-3	2	3	3	4	6	5	7
WCM045	2	2	5	3	2	4	1
UNMC-31	1	1	1	1	1	1	1
GROUP7-5	2	3	3	4	6	7	8
GROUP4-8	3	1	4	7	8	9	6
UNMC-97	1	4	5	6	8	9	1
HUMC1	1	2	1	3	2	1	6
MCL-61	1	1	1	1	1	1	1
S87-4	2	3	3	4	6	5	7
UNMC-85	2	3	3	4	6	5	7
SC08-2	2	3	3	4	6	5	8
S06-166	2	3	3	4	6	7	8
IA2334	2	3	3	4	6	5	7
MCL-122	2	3	3	4	6	5	7
GROUP5-3	1	2	6	3	2	4	6
GROUP5-7	3	2	6	3	4	4	6
S89-9	2	3	3	4	6	7	8
GROUP4-5	1	1	1	1	1	1	1
M47-025	2	3	3	4	3	7	8
IA834	2	3	3	4	3	7	8
HUMC-12	1	1	1	1	1	1	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	4	4	5	6	8	9	7
UNMC-39	1	3	3	1	1	1	1
MCL-25	4	4	5	6	8	9	1
HUMC-10	3	1	1	1	4	3	4
GROUP7-19	1	5	5	6	7	8	10
GROUP5-8	2	3	2	7	3	2	4
SPECS-3164	4	5	4	5	2	6	5
UNMC-71-A5	4	2	4	5	2	4	5
MCL-24	3	1	1	1	4	3	9
UNMC-37	3	1	1	1	4	4	9
IA-02	3	1	1	2	4	3	9
GROUP7-3	1	4	5	6	8	9	1
S03-8	1	2	6	6	7	5	7
GROUP5-2	1	1	1	1	1	1	1
GROUP4-10	1	5	5	6	7	8	10
MCL-45	2	3	2	2	3	2	3
MCL-109	3	1	1	1	4	3	9
SC01-10	2	3	3	4	6	7	8
WCM041	4	2	4	5	2	6	5
MCL-146	4	2	4	5	2	6	5
MCL-126	2	3	3	4	6	7	8
