membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
UNMC-24	4	3	5	6	3	3	3
M47-023	4	3	5	6	3	6	3
UNMC-86	3	4	2	7	4	4	5
GROUP5-1	3	4	4	7	6	6	7
GROUP5-5	3	4	4	4	8	4	5
UNMC-8	1	5	4	2	7	7	2
GROUP6-1	1	1	1	1	8	6	7
UNMC-23	1	1	1	1	1	1	4
MCL-71	1	1	1	1	1	1	4
IA4289	3	4	5	4	4	4	10
S08-1	4	3	5	5	3	3	3
UNMC-84	4	3	5	6	3	3	3
SC02-11	2	3	3	3	7	3	8
UNMC-44	1	1	1	1	1	1	4
M47-022	4	3	5	6	3	3	3
BC04	4	3	5	6	3	3	3
HUMC-9	3	2	2	7	6	6	7
GROUP7-22	4	2	2	5	6	6	7
M47-3	3	1	6	1	8	4	7
UNMC-51	4	3	5	5	3	6	3
GROUP4-3	3	4	4	4	4	4	5
WCM045	3	4	4	4	6	4	5
UNMC-31	2	5	3	2	2	2	1
GROUP7-5	3	4	4	4	8	4	5
GROUP4-8	2	5	4	4	7	7	2
UNMC-97	2	5	3	2	7	7	2
HUMC1	3	4	4	4	4	4	5
MCL-61	2	5	3	2	2	2	1
S87-4	3	4	4	7	4	4	5
UNMC-85	3	2	2	7	6	6	7
SC08-2	3	2	2	7	6	6	7
S06-166	3	2	2	5	6	8	9
IA2334	3	4	4	7	4	4	5
MCL-122	3	4	4	7	4	4	5
GROUP5-3	1	1	1	1	1	9	5
GROUP5-7	1	1	1	1	1	1	4
S89-9	3	2	2	7	6	6	7
GROUP4-5	1	1	3	2	2	2	1
M47-025	3	2	2	5	5	5	9
IA834	3	2	2	5	6	8	9
HUMC-12	2	5	3	2	2	2	1
UNMC-88	1	1	3	1	1	1	1
GROUP4-11	2	5	4	4	7	7	2
UNMC-39	2	5	3	2	2	2	1
MCL-25	2	5	3	3	7	7	8
HUMC-10	2	3	3	3	7	7	8
GROUP7-19	2	5	3	3	7	7	8
GROUP5-8	3	2	2	5	5	5	9
SPECS-3164	4	3	5	6	8	6	7
UNMC-71-A5	4	3	5	6	8	6	7
MCL-24	1	1	1	1	1	1	4
UNMC-37	1	1	1	1	1	1	4
IA-02	1	1	1	1	7	7	8
GROUP7-3	2	5	3	3	7	7	8
S03-8	3	4	5	4	4	4	10
GROUP5-2	3	2	2	5	2	5	9
GROUP4-10	2	5	5	2	8	9	6
MCL-45	1	1	1	1	1	1	4
MCL-109	1	1	1	1	1	1	4
SC01-10	1	1	2	5	6	1	4
WCM041	3	4	5	4	4	4	10
MCL-146	3	4	5	4	4	4	10
MCL-126	3	2	2	5	6	8	9
