membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
M47-022	2	3	4	5	4	3	6
BC04	2	3	4	5	4	3	6
HUMC-9	4	5	6	6	5	4	7
GROUP7-22	2	3	4	3	5	4	7
M47-3	1	3	1	1	2	7	7
UNMC-51	2	3	4	5	4	3	6
GROUP4-3	3	4	2	2	2	2	5
WCM045	3	4	2	4	2	8	5
UNMC-31	1	1	3	3	3	1	1
GROUP7-5	4	4	5	2	2	2	5
GROUP4-8	3	4	5	2	2	2	5
UNMC-97	3	4	5	2	2	2	1
HUMC1	1	1	2	2	3	1	1
MCL-61	1	1	3	3	3	1	1
S87-4	4	5	6	6	7	6	9
UNMC-85	4	5	6	6	5	4	7
SC08-2	4	5	6	6	5	4	9
S06-166	4	5	6	6	7	6	9
IA2334	2	5	6	2	2	7	5
MCL-122	4	4	6	2	2	7	5
GROUP5-3	2	3	6	2	3	1	3
GROUP5-7	1	1	1	1	1	9	10
S89-9	4	5	6	6	7	6	9
GROUP4-5	1	1	1	3	3	1	1
M47-025	4	2	3	3	7	5	2
IA834	4	2	2	3	7	5	9
HUMC-12	1	1	3	3	3	1	1
UNMC-88	1	1	1	3	1	1	1
GROUP4-11	3	4	5	2	2	2	5
UNMC-39	1	1	3	3	3	1	1
MCL-25	3	4	5	4	2	8	5
HUMC-10	4	5	6	6	7	6	9
GROUP7-19	2	3	5	1	8	8	4
GROUP5-8	2	3	4	3	5	5	7
SPECS-3164	2	5	6	2	2	7	5
UNMC-71-A5	4	5	6	6	5	4	7
MCL-24	1	1	1	1	1	9	10
UNMC-37	1	1	1	1	1	9	10
IA-02	2	1	1	3	8	9	10
GROUP7-3	3	4	5	2	2	2	1
S03-8	2	5	6	2	2	7	5
GROUP5-2	2	2	3	3	3	1	2
GROUP4-10	2	3	5	4	8	8	4
MCL-45	2	3	5	4	8	8	4
MCL-109	1	1	1	1	1	9	10
SC01-10	4	5	6	6	7	4	9
WCM041	4	5	6	2	6	4	8
MCL-146	2	4	2	2	6	4	8
MCL-126	4	5	6	6	7	6	9
