membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
UNMC-88	1	1	1	1	5	8	1
GROUP4-11	1	3	4	6	3	4	6
UNMC-39	2	1	3	1	5	8	1
MCL-25	3	4	2	6	3	9	6
HUMC-10	1	4	1	6	3	4	10
GROUP7-19	3	4	2	6	8	9	5
GROUP5-8	2	5	5	3	7	7	7
SPECS-3164	3	3	4	2	7	4	6
UNMC-71-A5	4	3	5	5	6	6	8
MCL-24	1	1	1	4	1	1	1
UNMC-37	1	1	1	4	1	1	1
IA-02	1	1	1	6	1	4	10
GROUP7-3	3	4	2	6	3	4	10
S03-8	3	3	4	2	7	4	6
GROUP5-2	2	2	3	1	5	8	2
GROUP4-10	3	4	2	6	8	9	5
MCL-45	2	2	3	3	2	3	3
MCL-109	1	1	1	4	1	1	1
SC01-10	1	1	1	4	1	1	1
WCM041	4	3	6	2	4	6	8
MCL-146	3	5	6	2	1	2	9
MCL-126	2	2	3	3	5	8	2
