membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP7-2	1	1	1	1	7	1	1
HUMC5	2	3	3	3	3	3	6
MCL-35	1	1	1	1	1	1	3
MCL-75	3	2	6	5	4	8	9
UNMC-24	2	3	3	3	3	3	2
M47-023	2	3	3	3	3	4	2
UNMC-86	2	3	3	2	3	3	6
GROUP5-1	3	5	4	4	6	7	7
GROUP5-5	2	3	3	3	3	3	6
UNMC-8	1	1	1	7	8	1	10
GROUP6-1	1	1	1	1	1	1	3
UNMC-23	1	1	1	1	1	1	8
MCL-71	1	1	1	1	1	1	3
IA4289	2	2	5	4	6	5	8
S08-1	2	5	3	3	3	3	2
UNMC-84	2	3	3	3	3	3	2
SC02-11	4	2	3	5	6	4	2
UNMC-44	1	1	1	1	1	1	3
M47-022	2	3	3	3	3	3	2
BC04	4	3	3	5	3	4	2
HUMC-9	2	2	4	4	6	7	8
GROUP7-22	2	3	5	2	3	3	6
M47-3	1	1	1	1	5	1	3
UNMC-51	4	3	3	5	3	4	2
GROUP4-3	3	4	4	4	5	5	4
WCM045	3	5	4	4	6	9	8
UNMC-31	1	1	2	1	7	2	1
GROUP7-5	2	1	4	6	5	5	4
GROUP4-8	4	3	3	5	3	4	2
UNMC-97	3	2	6	7	8	8	10
HUMC1	2	2	2	2	2	2	1
MCL-61	2	2	2	7	7	2	1
S87-4	4	5	4	6	6	7	7
UNMC-85	2	3	3	3	3	3	6
SC08-2	4	5	4	6	6	7	7
S06-166	4	5	4	6	6	7	7
IA2334	3	4	4	4	5	5	7
MCL-122	3	4	6	4	8	5	10
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	1	1	1	1	1	3
S89-9	4	5	4	6	6	7	7
GROUP4-5	1	1	1	1	7	1	1
M47-025	2	3	3	3	3	3	6
IA834	2	3	3	3	3	3	6
HUMC-12	1	2	2	7	4	8	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	3	2	6	5	8	8	10
UNMC-39	2	2	2	7	7	2	1
MCL-25	3	2	6	5	8	8	10
HUMC-10	1	5	4	6	6	7	7
GROUP7-19	3	2	6	5	4	8	9
GROUP5-8	2	3	5	2	3	3	6
SPECS-3164	4	3	4	4	5	5	7
UNMC-71-A5	4	4	4	6	5	4	7
MCL-24	1	1	1	1	1	1	3
UNMC-37	1	1	1	1	1	1	3
IA-02	1	1	1	1	1	3	3
GROUP7-3	1	2	2	7	8	8	1
S03-8	3	4	6	4	8	5	10
GROUP5-2	2	2	2	2	7	2	1
GROUP4-10	3	2	6	5	4	8	9
MCL-45	1	1	3	3	3	3	6
MCL-109	1	1	1	1	1	1	3
SC01-10	1	5	4	6	6	7	7
WCM041	3	4	4	6	5	4	7
MCL-146	3	4	6	4	8	5	10
MCL-126	4	5	4	6	2	7	7
