membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
M47-022	3	3	4	3	6	6	2
BC04	2	3	5	6	6	5	6
HUMC-9	1	2	5	4	6	5	6
GROUP7-22	2	2	6	7	7	2	6
M47-3	1	5	6	1	1	9	6
UNMC-51	2	2	5	6	6	5	6
GROUP4-3	4	5	6	7	6	4	7
WCM045	4	5	4	4	3	3	4
UNMC-31	1	4	3	2	1	1	1
GROUP7-5	2	2	4	2	3	4	5
GROUP4-8	4	5	4	5	3	4	4
UNMC-97	3	4	4	5	2	3	10
HUMC1	4	3	4	4	3	4	4
MCL-61	1	4	3	2	1	1	1
S87-4	2	2	5	6	4	8	8
UNMC-85	2	2	6	7	7	5	5
SC08-2	2	2	5	7	7	4	7
S06-166	2	2	5	6	4	8	8
IA2334	4	5	6	7	6	4	7
MCL-122	4	5	6	7	6	4	7
GROUP5-3	3	3	4	3	5	6	2
GROUP5-7	1	1	1	1	8	9	9
S89-9	2	2	5	6	4	8	8
GROUP4-5	1	4	3	2	1	1	1
M47-025	2	2	3	2	7	2	5
IA834	2	2	5	2	4	8	8
HUMC-12	1	4	2	4	2	3	3
UNMC-88	1	4	3	2	1	1	10
GROUP4-11	3	5	4	5	2	3	10
UNMC-39	1	4	3	2	1	1	1
MCL-25	3	4	4	5	2	3	4
HUMC-10	2	2	5	5	4	8	8
GROUP7-19	3	4	2	4	2	3	3
GROUP5-8	2	2	3	2	7	2	5
SPECS-3164	2	5	6	7	6	5	7
UNMC-71-A5	2	5	6	7	6	7	7
MCL-24	1	1	1	1	8	9	9
UNMC-37	1	1	1	1	8	9	9
IA-02	3	1	4	5	2	3	10
GROUP7-3	3	4	4	5	2	3	10
S03-8	3	3	4	4	3	4	4
GROUP5-2	1	4	3	2	1	1	1
GROUP4-10	3	4	2	4	2	3	3
MCL-45	2	2	3	2	7	5	5
MCL-109	1	1	1	1	8	9	9
SC01-10	2	2	5	6	4	8	8
WCM041	2	2	5	6	4	8	8
MCL-146	3	3	4	4	3	4	4
MCL-126	2	2	5	7	4	8	8
