membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP5-4	3	2	4	4	5	8	4
IA68	3	2	2	4	3	8	3
GROUP7-11	1	4	3	1	7	1	1
UNMC-6	2	5	2	6	2	3	5
SC86-6	3	5	2	6	3	7	3
IA4885	3	3	2	6	3	7	3
UNMC-55	3	3	2	6	3	7	3
UNMC-47	2	5	5	7	4	5	4
UNMC-87	4	2	4	7	4	5	10
GROUP7-9	4	2	4	7	8	9	3
GROUP7-20	3	2	6	4	5	8	4
GROUP5-10	3	2	6	4	5	8	4
UNMC-64	1	1	1	2	1	9	2
IA2745	2	4	2	5	1	1	9
HUMC4	3	2	6	4	5	8	4
UNMC-79-C1	3	5	5	7	4	4	7
IA2084	4	4	3	1	7	1	1
IA4203	2	5	5	7	4	4	7
IA1147	4	3	2	5	3	1	3
UNMC-61	2	3	2	5	3	7	2
MCL-128	1	4	3	1	7	1	1
GROUP7-14	3	2	2	6	3	8	3
GROUP4-6	3	5	1	4	6	9	6
GROUP7-2	1	4	1	1	1	1	1
HUMC5	2	5	2	5	2	3	5
MCL-35	1	4	3	1	7	1	1
MCL-75	4	5	2	5	3	8	3
UNMC-24	3	3	2	4	3	7	3
M47-023	2	3	2	6	3	7	3
UNMC-86	2	2	2	3	4	5	4
GROUP5-1	4	2	6	4	5	8	8
GROUP5-5	2	2	6	3	2	3	5
UNMC-8	1	1	4	1	8	9	10
GROUP6-1	1	4	3	1	7	1	1
UNMC-23	1	2	1	4	5	1	1
MCL-71	1	4	3	1	7	1	1
IA4289	4	2	6	4	5	8	8
S08-1	3	3	2	6	3	7	3
UNMC-84	3	3	2	6	3	7	3
SC02-11	3	3	3	6	3	7	3
UNMC-44	1	4	3	1	7	1	1
M47-022	3	3	2	6	3	7	3
BC04	3	3	2	6	3	7	3
HUMC-9	3	2	4	7	5	2	4
GROUP7-22	2	5	5	7	4	4	9
M47-3	3	4	6	4	5	1	3
UNMC-51	3	3	2	6	3	7	3
GROUP4-3	2	5	5	3	4	5	4
WCM045	2	5	2	4	4	6	4
UNMC-31	1	1	1	2	1	9	2
GROUP7-5	3	2	6	4	5	8	4
GROUP4-8	3	2	4	4	4	5	4
UNMC-97	4	1	4	7	8	9	10
HUMC1	3	2	4	4	6	8	4
MCL-61	3	1	1	2	1	9	2
S87-4	2	5	5	4	5	5	4
UNMC-85	2	5	5	3	4	3	5
SC08-2	2	5	5	7	4	4	7
S06-166	2	5	5	3	2	3	5
IA2334	2	5	5	3	4	5	4
MCL-122	2	5	5	4	5	5	4
GROUP5-3	1	1	1	2	1	9	2
GROUP5-7	1	4	3	1	7	1	1
S89-9	4	2	4	4	5	5	4
GROUP4-5	1	1	1	2	1	9	2
M47-025	2	5	1	5	2	3	5
IA834	2	5	2	3	2	3	5
HUMC-12	1	1	1	2	1	9	2
UNMC-88	1	1	3	2	7	1	2
GROUP4-11	4	1	4	7	8	9	10
UNMC-39	1	1	1	2	1	9	2
MCL-25	4	1	4	7	8	9	10
HUMC-10	1	3	3	1	3	7	3
GROUP7-19	1	4	3	5	3	1	3
GROUP5-8	2	4	2	5	1	6	9
SPECS-3164	2	5	5	7	4	4	7
UNMC-71-A5	2	5	5	7	4	4	7
MCL-24	1	4	3	1	7	1	1
UNMC-37	1	4	3	1	7	1	1
IA-02	1	4	2	5	2	1	5
GROUP7-3	4	1	4	7	8	9	10
S03-8	4	2	4	4	5	5	4
GROUP5-2	2	1	1	2	1	6	2
GROUP4-10	4	2	4	5	5	2	4
MCL-45	1	3	2	6	2	3	5
MCL-109	1	4	3	1	7	1	1
SC01-10	1	4	3	1	7	1	1
WCM041	2	5	5	7	4	4	7
MCL-146	4	2	4	4	5	5	4
MCL-126	2	5	5	7	4	4	7
