membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP5-10	4	4	2	4	6	4	7
UNMC-64	1	1	6	2	8	3	1
IA2745	1	1	1	1	1	1	10
HUMC4	4	4	3	4	1	4	4
UNMC-79-C1	4	4	2	5	6	7	7
IA2084	2	5	2	2	7	2	2
IA4203	4	4	2	5	7	2	4
IA1147	2	3	4	7	5	9	9
UNMC-61	2	3	4	7	5	9	9
MCL-128	1	1	1	1	1	1	10
GROUP7-14	1	2	3	3	3	4	3
GROUP4-6	4	4	5	6	6	7	6
GROUP7-2	1	1	1	1	1	1	1
HUMC5	3	2	3	3	3	5	3
MCL-35	1	1	1	1	1	1	10
MCL-75	4	3	5	7	5	9	9
UNMC-24	2	3	4	7	5	7	2
M47-023	3	2	3	6	3	5	3
UNMC-86	4	2	3	6	6	7	3
GROUP5-1	4	4	2	5	6	7	7
GROUP5-5	3	2	3	6	3	5	2
UNMC-8	1	1	1	2	1	2	2
GROUP6-1	1	1	1	1	1	1	4
UNMC-23	1	1	1	1	1	2	2
MCL-71	1	1	1	1	1	1	10
IA4289	4	4	2	6	2	7	2
S08-1	3	2	3	3	3	6	6
UNMC-84	3	2	3	3	3	5	6
SC02-11	1	3	4	7	4	6	6
UNMC-44	1	1	1	1	1	1	10
M47-022	1	3	3	4	4	4	4
BC04	1	3	3	7	4	6	6
HUMC-9	4	4	2	5	6	7	4
GROUP7-22	3	2	2	5	2	8	8
M47-3	1	1	1	1	1	1	10
UNMC-51	1	3	4	7	5	6	6
GROUP4-3	4	4	3	6	6	7	5
WCM045	4	4	2	5	6	7	9
UNMC-31	1	1	6	2	8	3	1
GROUP7-5	1	1	1	4	1	4	4
GROUP4-8	4	5	2	2	7	2	4
UNMC-97	1	5	2	2	8	3	2
HUMC1	4	4	5	4	6	7	4
MCL-61	1	1	6	2	8	3	1
S87-4	4	4	2	6	6	7	7
UNMC-85	4	2	3	5	6	8	7
SC08-2	4	4	2	5	6	7	7
S06-166	4	2	3	5	6	7	7
IA2334	4	2	3	6	6	7	5
MCL-122	4	2	3	6	6	7	5
GROUP5-3	1	1	1	4	1	4	4
GROUP5-7	1	1	1	1	1	1	10
S89-9	4	4	2	5	6	7	7
GROUP4-5	1	1	6	2	8	3	1
M47-025	3	2	3	3	3	5	3
IA834	3	2	3	3	3	5	3
HUMC-12	1	1	6	2	5	3	1
UNMC-88	1	1	6	1	8	1	1
GROUP4-11	4	5	2	2	7	2	4
UNMC-39	1	1	6	2	8	3	1
MCL-25	2	5	2	2	8	3	2
HUMC-10	1	1	4	6	4	7	6
GROUP7-19	2	3	4	7	5	9	9
GROUP5-8	3	2	3	3	3	5	3
SPECS-3164	4	4	5	4	6	7	4
UNMC-71-A5	4	4	2	5	6	7	7
MCL-24	1	1	1	1	1	1	10
UNMC-37	1	1	1	1	1	1	10
IA-02	1	1	3	1	1	5	3
GROUP7-3	3	1	6	2	8	3	2
S03-8	4	4	5	4	6	7	4
GROUP5-2	1	1	6	2	8	3	1
GROUP4-10	2	3	4	7	5	9	9
MCL-45	3	2	3	3	3	5	3
MCL-109	1	1	1	1	1	1	10
SC01-10	1	1	1	1	1	1	10
WCM041	4	4	2	5	6	7	8
MCL-146	3	2	2	5	2	8	8
MCL-126	3	2	2	5	2	8	8
