membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
HUMC4	2	5	3	7	3	3	10
UNMC-79-C1	3	3	3	6	8	9	7
IA2084	1	5	3	6	8	9	1
IA4203	2	5	3	6	8	9	10
IA1147	4	2	4	5	4	4	5
UNMC-61	4	2	4	5	4	4	9
MCL-128	1	4	1	1	7	7	1
GROUP7-14	1	4	1	3	5	5	1
GROUP4-6	4	1	2	1	1	1	2
GROUP7-2	1	1	1	1	1	1	2
HUMC5	2	2	6	2	6	6	8
MCL-35	1	4	1	1	7	7	1
MCL-75	4	2	4	5	4	4	5
UNMC-24	4	5	3	7	5	5	3
M47-023	3	3	3	7	5	5	3
UNMC-86	2	2	6	4	3	3	4
GROUP5-1	2	5	3	7	3	3	4
GROUP5-5	2	5	3	7	3	3	4
UNMC-8	1	4	1	1	7	7	1
GROUP6-1	1	5	3	6	8	9	4
UNMC-23	1	4	1	1	7	7	1
MCL-71	1	4	1	1	7	7	1
IA4289	2	5	3	7	3	3	4
S08-1	3	3	5	3	5	5	3
UNMC-84	3	3	5	3	5	5	3
SC02-11	4	3	4	5	5	4	3
UNMC-44	1	4	1	1	8	9	1
M47-022	4	3	5	3	5	5	3
BC04	3	3	5	3	5	5	3
HUMC-9	3	3	5	6	5	8	8
GROUP7-22	3	3	5	6	5	8	8
M47-3	4	4	1	7	6	8	1
UNMC-51	3	3	5	3	5	5	3
GROUP4-3	2	2	3	4	3	3	4
WCM045	2	2	6	4	2	3	4
UNMC-31	1	1	2	1	1	1	2
GROUP7-5	2	5	3	7	3	3	10
GROUP4-8	2	2	3	6	8	9	10
UNMC-97	4	5	2	1	1	1	2
HUMC1	2	1	2	2	1	1	2
MCL-61	1	1	2	1	1	1	2
S87-4	2	2	6	4	3	3	4
UNMC-85	2	2	6	4	2	3	6
SC08-2	2	2	6	2	6	6	9
S06-166	2	2	6	2	6	6	9
IA2334	2	2	6	4	3	3	4
MCL-122	2	2	6	4	3	3	4
GROUP5-3	1	4	2	1	1	1	6
GROUP5-7	1	4	1	1	7	7	1
S89-9	2	2	6	2	6	6	9
GROUP4-5	1	1	1	1	1	1	2
M47-025	2	2	6	2	6	6	8
IA834	2	2	6	2	6	6	9
HUMC-12	1	1	2	1	1	1	2
UNMC-88	1	1	1	1	1	1	2
GROUP4-11	3	5	3	6	8	9	10
UNMC-39	1	1	2	1	1	1	2
MCL-25	4	2	4	5	4	4	5
HUMC-10	1	4	5	3	5	5	3
GROUP7-19	4	2	4	5	4	4	5
GROUP5-8	3	3	5	2	5	8	8
SPECS-3164	3	3	3	6	8	9	7
UNMC-71-A5	3	3	3	6	8	9	7
MCL-24	1	4	1	1	7	7	1
UNMC-37	1	4	3	1	8	9	1
IA-02	4	4	4	1	6	8	5
GROUP7-3	1	1	2	1	1	1	2
S03-8	2	5	3	4	3	3	4
GROUP5-2	1	1	2	2	1	1	2
GROUP4-10	4	2	4	5	4	4	5
MCL-45	1	4	1	1	7	7	1
MCL-109	1	4	1	1	7	7	1
SC01-10	1	4	1	2	7	6	9
WCM041	2	5	3	6	8	9	7
MCL-146	2	5	3	6	8	9	7
MCL-126	2	2	6	2	6	6	9
