membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP5-10	2	5	2	5	7	4	8
UNMC-64	1	1	1	1	5	1	5
IA2745	1	1	3	3	5	2	3
HUMC4	2	3	2	2	5	4	6
UNMC-79-C1	2	4	5	7	6	8	9
IA2084	2	3	2	2	5	4	10
IA4203	2	3	2	2	5	4	10
IA1147	2	4	4	6	4	5	10
UNMC-61	3	5	6	5	7	6	8
MCL-128	1	1	1	1	1	7	1
GROUP7-14	1	1	1	1	1	2	3
GROUP4-6	3	4	4	6	4	5	10
GROUP7-2	1	1	1	1	1	1	1
HUMC5	3	2	3	3	3	2	3
MCL-35	1	1	1	1	1	7	1
MCL-75	3	4	4	6	4	9	7
UNMC-24	2	4	2	2	4	4	7
M47-023	3	4	5	4	6	3	9
UNMC-86	3	2	3	3	3	2	3
GROUP5-1	2	5	2	5	7	4	8
GROUP5-5	3	2	3	2	2	2	3
UNMC-8	1	1	2	1	8	1	10
GROUP6-1	1	1	5	7	1	7	9
UNMC-23	1	1	1	1	1	7	9
MCL-71	1	1	1	1	1	7	1
IA4289	2	4	2	2	2	4	7
S08-1	3	2	6	5	3	2	8
UNMC-84	3	2	5	4	3	3	4
SC02-11	4	4	4	6	4	5	4
UNMC-44	1	1	1	1	1	7	9
M47-022	4	4	5	4	6	3	4
BC04	4	4	5	4	6	3	4
HUMC-9	2	5	5	2	2	8	9
GROUP7-22	3	2	3	3	3	2	9
M47-3	1	1	1	1	1	7	1
UNMC-51	3	4	5	4	6	3	4
GROUP4-3	2	3	2	2	5	4	6
WCM045	2	3	2	2	5	4	6
UNMC-31	1	1	1	1	8	1	5
GROUP7-5	2	3	2	1	5	4	6
GROUP4-8	2	3	2	2	5	4	6
UNMC-97	2	1	2	6	8	1	10
HUMC1	2	3	2	2	5	4	6
MCL-61	1	1	1	1	8	1	5
S87-4	3	5	6	5	7	6	8
UNMC-85	3	2	3	3	3	2	3
SC08-2	3	5	6	5	7	6	8
S06-166	3	5	6	5	7	6	8
IA2334	3	3	5	7	2	8	9
MCL-122	1	4	4	7	1	5	9
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	1	1	1	1	7	1
S89-9	3	5	6	5	7	6	8
GROUP4-5	1	1	1	1	1	1	5
M47-025	3	2	3	3	3	2	2
IA834	3	2	3	3	3	2	3
HUMC-12	1	1	1	1	8	1	5
UNMC-88	1	1	1	1	8	1	1
GROUP4-11	2	3	2	2	5	8	10
UNMC-39	1	1	1	1	8	1	5
MCL-25	2	1	2	6	5	1	10
HUMC-10	4	5	6	5	7	6	8
GROUP7-19	2	4	4	6	4	5	10
GROUP5-8	1	2	5	3	3	2	9
SPECS-3164	3	3	5	7	2	8	9
UNMC-71-A5	2	5	5	7	2	8	9
MCL-24	1	1	1	1	1	7	1
UNMC-37	1	1	1	1	1	7	1
IA-02	3	2	3	3	4	2	3
GROUP7-3	2	1	4	6	4	5	10
S03-8	3	1	2	6	4	5	10
GROUP5-2	1	1	1	1	8	1	5
GROUP4-10	2	3	2	6	4	1	7
MCL-45	3	2	1	1	3	2	3
MCL-109	1	1	1	1	1	7	1
SC01-10	3	5	6	5	7	6	8
WCM041	2	3	5	7	2	8	9
MCL-146	2	3	5	7	2	8	9
MCL-126	3	5	6	5	7	6	8
