membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	3	4	5	5	5	5	2
UNMC-39	1	1	1	1	1	1	1
MCL-25	3	5	6	4	8	5	4
HUMC-10	3	1	6	6	5	4	10
GROUP7-19	3	5	6	4	5	4	4
GROUP5-8	2	2	3	3	4	9	3
SPECS-3164	3	4	4	5	8	6	5
UNMC-71-A5	4	4	5	2	6	7	8
MCL-24	1	1	1	1	7	8	10
UNMC-37	1	1	1	1	7	8	10
IA-02	3	1	6	4	5	4	10
GROUP7-3	3	5	6	4	8	5	4
S03-8	3	4	4	5	8	6	5
GROUP5-2	1	2	3	7	1	3	3
GROUP4-10	3	5	6	4	8	5	4
MCL-45	3	5	6	4	8	5	4
MCL-109	1	1	1	1	7	8	10
SC01-10	1	1	1	1	7	8	10
WCM041	4	4	5	2	6	7	8
MCL-146	1	1	2	2	4	9	2
MCL-126	2	2	3	7	4	3	3
