membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP7-9	3	4	3	2	3	3	4
GROUP7-20	3	5	4	4	6	5	6
GROUP5-10	3	4	4	4	6	5	6
UNMC-64	1	2	5	5	1	2	1
IA2745	2	1	1	3	1	6	2
HUMC4	3	5	4	4	6	5	6
UNMC-79-C1	3	4	2	6	6	7	9
IA2084	1	4	4	4	6	5	4
IA4203	3	4	2	4	6	5	6
IA1147	1	3	1	5	8	6	2
UNMC-61	2	3	2	6	6	7	9
MCL-128	1	1	1	3	1	8	2
GROUP7-14	2	3	3	2	3	3	3
GROUP4-6	4	2	5	1	6	7	9
GROUP7-2	1	2	5	1	7	2	1
HUMC5	2	3	3	2	3	3	8
MCL-35	1	3	1	3	1	8	2
MCL-75	2	4	4	6	8	9	10
UNMC-24	2	5	5	2	8	4	3
M47-023	2	3	3	2	3	3	3
UNMC-86	2	3	3	2	3	3	6
GROUP5-1	3	4	2	6	2	7	5
GROUP5-5	2	3	3	2	3	3	8
UNMC-8	1	2	2	1	2	2	4
GROUP6-1	1	1	1	3	1	8	2
UNMC-23	1	1	2	3	1	8	2
MCL-71	1	4	1	3	1	1	2
IA4289	3	4	2	1	2	2	2
S08-1	4	3	5	2	4	4	3
UNMC-84	2	3	5	2	4	4	3
SC02-11	3	1	5	3	6	4	3
UNMC-44	1	1	1	3	1	8	4
M47-022	4	3	5	2	4	4	3
BC04	4	1	5	3	4	4	3
HUMC-9	3	4	2	6	2	7	5
GROUP7-22	2	3	6	7	2	7	5
M47-3	1	1	1	3	1	8	6
UNMC-51	2	3	5	2	8	4	3
GROUP4-3	3	4	6	7	5	5	6
WCM045	3	4	4	4	6	5	6
UNMC-31	1	2	5	1	7	2	1
GROUP7-5	3	5	4	4	6	5	6
GROUP4-8	1	1	4	4	6	9	10
UNMC-97	1	2	2	1	2	2	1
HUMC1	3	5	5	4	7	4	3
MCL-61	3	5	5	4	7	2	1
S87-4	3	4	2	6	6	5	9
UNMC-85	2	3	6	6	3	3	5
SC08-2	3	4	6	7	2	7	5
S06-166	3	3	2	6	6	7	9
IA2334	3	4	6	7	5	5	6
MCL-122	3	4	1	7	1	5	6
GROUP5-3	3	2	3	4	7	6	7
GROUP5-7	3	5	1	6	6	5	6
S89-9	3	4	2	6	6	7	9
GROUP4-5	1	2	5	1	7	2	1
M47-025	2	3	3	2	3	3	8
IA834	2	3	3	2	3	3	8
HUMC-12	1	2	1	1	7	2	1
UNMC-88	1	2	1	1	7	2	1
GROUP4-11	1	2	2	1	2	2	4
UNMC-39	1	2	5	1	7	2	1
MCL-25	2	2	6	4	5	1	1
HUMC-10	3	1	5	6	6	7	3
GROUP7-19	1	1	1	3	8	8	7
GROUP5-8	2	3	3	5	3	7	5
SPECS-3164	2	4	6	7	5	1	4
UNMC-71-A5	3	4	2	6	6	7	9
MCL-24	1	1	1	3	1	8	2
UNMC-37	1	1	1	3	1	8	2
IA-02	1	1	1	3	1	8	2
GROUP7-3	1	2	6	1	2	2	1
S03-8	3	5	4	6	1	5	10
GROUP5-2	2	2	3	5	7	6	1
GROUP4-10	1	4	4	1	8	9	10
MCL-45	2	3	3	2	3	3	8
MCL-109	1	1	1	3	1	8	2
SC01-10	3	1	1	6	2	8	5
WCM041	3	4	2	6	6	7	9
MCL-146	3	5	4	6	1	5	10
MCL-126	2	4	6	7	5	1	4
