membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
UNMC-6	2	2	2	2	2	2	2
SC86-6	3	5	5	4	6	7	10
IA4885	2	2	2	2	2	2	2
UNMC-55	3	3	5	4	3	2	3
UNMC-47	3	5	5	6	6	4	4
UNMC-87	3	3	4	4	4	4	4
GROUP7-9	2	2	2	2	2	2	2
GROUP7-20	4	3	4	4	4	4	4
GROUP5-10	4	3	4	4	4	4	4
UNMC-64	1	1	1	1	7	8	10
IA2745	1	1	1	1	1	5	1
HUMC4	4	3	4	4	4	4	4
UNMC-79-C1	3	3	5	4	5	6	6
IA2084	1	1	1	1	1	1	1
IA4203	3	3	5	6	6	4	4
IA1147	4	3	3	3	3	3	3
UNMC-61	4	3	3	5	3	3	3
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	2	2	2	2	2	2
GROUP4-6	4	3	3	7	5	3	6
GROUP7-2	1	4	6	1	7	9	1
HUMC5	2	2	2	2	2	2	2
MCL-35	1	1	1	1	1	1	1
MCL-75	2	2	2	7	5	6	6
UNMC-24	2	3	4	2	2	2	2
M47-023	2	2	2	2	2	2	2
UNMC-86	2	5	5	2	2	4	9
GROUP5-1	4	3	3	7	5	6	6
GROUP5-5	2	2	2	2	2	2	2
UNMC-8	1	1	1	4	3	3	1
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	4	3	3	3	8	8	9
S08-1	2	3	2	2	2	6	2
UNMC-84	2	2	2	2	2	2	2
SC02-11	4	3	3	3	5	6	6
UNMC-44	1	1	1	1	1	1	1
M47-022	4	3	2	3	3	2	3
BC04	3	3	5	4	5	6	6
HUMC-9	1	1	1	3	6	8	10
GROUP7-22	3	5	5	6	6	7	8
M47-3	1	1	5	2	2	4	9
UNMC-51	3	3	2	2	2	2	2
GROUP4-3	3	5	5	6	6	7	9
WCM045	3	3	5	6	6	7	10
UNMC-31	1	4	6	2	7	9	7
GROUP7-5	4	3	4	2	4	4	4
GROUP4-8	3	3	4	3	4	4	4
UNMC-97	4	3	6	2	4	3	7
HUMC1	2	3	4	2	4	4	2
MCL-61	2	3	6	2	7	9	7
S87-4	4	3	3	7	5	6	6
UNMC-85	2	2	2	2	2	2	2
SC08-2	2	5	5	6	6	7	9
S06-166	3	3	5	7	5	6	6
IA2334	3	5	5	6	6	7	9
MCL-122	4	5	5	2	8	8	9
GROUP5-3	1	1	1	3	1	1	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	3	3	7	5	6	6
GROUP4-5	1	4	6	5	7	9	7
M47-025	2	2	2	2	2	2	2
IA834	2	2	2	2	2	2	2
HUMC-12	1	4	2	5	7	5	7
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	4	3	3	3	3	3	3
UNMC-39	2	4	6	5	7	9	7
MCL-25	4	3	3	3	3	3	10
HUMC-10	4	3	3	7	5	6	6
GROUP7-19	4	3	3	3	8	3	3
GROUP5-8	1	1	2	5	8	5	1
SPECS-3164	3	5	5	6	6	7	8
UNMC-71-A5	3	5	5	6	6	7	8
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	3	1	1	3
GROUP7-3	4	3	3	3	3	3	3
S03-8	4	3	3	3	8	8	9
GROUP5-2	2	4	2	5	2	5	5
GROUP4-10	3	4	3	3	7	5	7
MCL-45	1	1	2	2	2	2	2
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	3	5	5	7	6	7	6
MCL-146	3	5	5	6	6	7	8
MCL-126	2	2	5	6	6	7	8
