membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA4203	3	1	4	4	4	5	6
IA1147	1	3	3	7	6	4	4
UNMC-61	4	4	5	2	5	6	4
MCL-128	1	5	1	6	2	7	5
GROUP7-14	1	4	5	2	1	3	3
GROUP4-6	2	2	2	2	6	4	4
GROUP7-2	1	4	6	6	1	1	1
HUMC5	2	2	2	2	3	3	3
MCL-35	1	5	1	6	2	7	5
MCL-75	2	2	2	2	8	9	8
UNMC-24	4	2	5	2	5	6	9
M47-023	4	4	5	2	3	6	3
UNMC-86	3	1	4	2	4	6	7
GROUP5-1	3	1	4	3	4	4	7
GROUP5-5	2	2	2	2	3	3	3
UNMC-8	1	3	3	7	1	1	1
GROUP6-1	1	5	1	6	2	7	5
UNMC-23	1	5	1	6	2	7	5
MCL-71	3	5	2	6	2	7	5
IA4289	1	1	1	3	6	4	6
S08-1	4	4	5	2	5	6	9
UNMC-84	4	4	5	2	5	6	9
SC02-11	4	3	3	7	6	6	9
UNMC-44	4	5	1	4	7	8	5
M47-022	4	4	5	2	5	6	9
BC04	4	4	5	2	5	6	9
HUMC-9	1	4	5	5	5	6	7
GROUP7-22	4	4	5	5	5	6	7
M47-3	1	1	1	3	4	3	7
UNMC-51	4	4	5	2	5	6	9
GROUP4-3	3	1	4	3	4	5	6
WCM045	3	1	4	4	4	9	6
UNMC-31	1	3	6	1	1	1	1
GROUP7-5	3	1	4	3	4	9	6
GROUP4-8	3	1	4	3	4	9	6
UNMC-97	1	3	3	7	1	4	1
HUMC1	3	1	6	1	4	9	6
MCL-61	1	3	6	1	1	1	1
S87-4	1	1	1	3	4	5	6
UNMC-85	2	1	4	2	4	5	3
SC08-2	3	1	4	2	4	5	10
S06-166	3	4	4	2	3	6	10
IA2334	3	1	4	3	4	5	6
MCL-122	1	1	1	3	4	5	6
GROUP5-3	3	1	4	1	4	2	7
GROUP5-7	1	1	1	3	2	5	6
S89-9	4	4	5	5	5	6	7
GROUP4-5	1	3	6	1	1	1	1
M47-025	2	2	2	2	3	3	3
IA834	2	2	2	2	3	3	3
HUMC-12	1	3	6	1	1	1	1
UNMC-88	1	3	3	1	1	1	1
GROUP4-11	1	3	3	7	6	4	4
UNMC-39	1	3	6	1	1	1	1
MCL-25	1	3	4	7	6	4	1
HUMC-10	1	3	3	7	6	4	4
GROUP7-19	1	3	3	7	6	4	4
GROUP5-8	4	4	5	2	5	6	7
SPECS-3164	3	4	4	4	7	8	6
UNMC-71-A5	3	4	4	4	7	8	6
MCL-24	1	5	1	6	2	7	5
UNMC-37	1	5	1	6	2	7	5
IA-02	2	5	3	6	6	4	4
GROUP7-3	1	3	3	7	6	4	4
S03-8	1	1	1	3	6	4	6
GROUP5-2	2	2	2	1	3	1	2
GROUP4-10	1	3	3	7	8	9	8
MCL-45	2	2	2	2	3	3	3
MCL-109	1	5	1	6	2	7	5
SC01-10	1	5	1	6	2	6	7
WCM041	3	1	4	4	4	5	6
MCL-146	1	1	1	3	6	4	6
MCL-126	3	2	2	4	7	8	10
