membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
SC86-6	1	5	2	2	6	7	5
IA4885	2	2	3	3	3	3	2
UNMC-55	3	3	4	4	7	4	10
UNMC-47	4	4	2	2	6	6	5
UNMC-87	4	4	2	2	6	6	5
GROUP7-9	2	4	5	3	3	3	2
GROUP7-20	3	2	4	2	6	6	5
GROUP5-10	4	4	6	2	6	6	5
UNMC-64	1	1	2	2	6	6	5
IA2745	1	1	5	3	1	2	1
HUMC4	3	2	5	2	6	6	5
UNMC-79-C1	4	4	6	6	8	8	6
IA2084	1	1	2	2	6	6	5
IA4203	4	4	2	2	6	6	5
IA1147	3	3	4	5	7	9	9
UNMC-61	3	3	4	2	5	4	9
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	2	3	3	3	3	2
GROUP4-6	3	3	4	5	7	9	10
GROUP7-2	1	1	3	1	1	3	1
HUMC5	2	2	5	3	3	3	2
MCL-35	1	1	1	1	1	1	1
MCL-75	3	3	4	7	5	9	9
UNMC-24	2	3	3	3	3	4	4
M47-023	2	2	3	3	3	3	4
UNMC-86	4	4	2	5	6	7	8
GROUP5-1	4	4	6	6	8	7	8
GROUP5-5	2	2	5	3	3	3	2
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	7	1
MCL-71	1	1	1	1	1	1	1
IA4289	4	4	2	2	2	7	8
S08-1	2	2	3	3	3	3	2
UNMC-84	2	2	3	3	3	3	2
SC02-11	4	3	4	6	7	9	9
UNMC-44	1	1	1	1	1	1	1
M47-022	3	3	3	3	3	4	4
BC04	1	3	3	4	3	4	6
HUMC-9	1	5	2	2	6	7	5
GROUP7-22	2	2	5	3	6	5	5
M47-3	1	2	5	5	6	7	1
UNMC-51	2	3	3	3	3	4	4
GROUP4-3	4	4	2	2	6	7	8
WCM045	4	4	6	2	8	7	5
UNMC-31	1	2	3	3	3	3	3
GROUP7-5	4	4	6	2	8	6	2
GROUP4-8	4	4	2	2	6	6	5
UNMC-97	3	3	3	3	7	9	10
HUMC1	2	2	3	3	2	2	2
MCL-61	2	2	3	3	3	3	3
S87-4	4	4	6	6	8	8	7
UNMC-85	2	2	5	3	3	3	2
SC08-2	4	4	6	6	8	7	7
S06-166	4	4	6	6	8	8	7
IA2334	4	4	2	2	6	7	8
MCL-122	4	4	2	2	6	7	8
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	4	6	6	8	8	7
GROUP4-5	1	1	3	1	1	3	3
M47-025	2	2	5	3	3	3	2
IA834	2	2	5	3	3	8	7
HUMC-12	1	2	3	3	3	1	2
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	4	4	2	5	7	9	10
UNMC-39	2	2	3	3	3	3	3
MCL-25	3	3	2	5	6	9	5
HUMC-10	4	4	6	6	8	8	7
GROUP7-19	3	3	4	7	7	9	9
GROUP5-8	1	2	5	3	3	2	2
SPECS-3164	4	4	2	2	6	6	8
UNMC-71-A5	4	4	6	2	6	8	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	5	3	1	10
GROUP7-3	3	3	3	5	7	9	10
S03-8	4	5	4	5	7	7	3
GROUP5-2	2	2	5	3	3	2	2
GROUP4-10	3	3	4	7	5	9	9
MCL-45	1	1	1	3	1	3	2
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	4	4	2	2	6	6	5
MCL-146	1	1	4	2	6	6	5
MCL-126	4	4	6	6	8	8	7
