membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP5-10	2	4	5	5	5	5	5
UNMC-64	1	1	1	1	5	5	5
IA2745	2	1	1	1	2	5	2
HUMC4	2	4	5	5	5	5	5
UNMC-79-C1	2	4	5	6	7	7	6
IA2084	2	4	1	5	8	5	5
IA4203	2	4	5	5	7	5	5
IA1147	2	3	4	4	4	4	4
UNMC-61	2	3	6	2	2	5	2
MCL-128	1	1	1	1	1	8	8
GROUP7-14	4	2	6	3	6	7	6
GROUP4-6	4	3	6	4	4	4	4
GROUP7-2	4	1	6	1	3	3	3
HUMC5	3	5	3	2	2	2	10
MCL-35	1	1	1	1	1	8	8
MCL-75	4	2	5	4	4	5	9
UNMC-24	4	2	6	3	6	7	6
M47-023	3	5	3	3	6	7	6
UNMC-86	3	5	3	7	8	9	7
GROUP5-1	3	4	5	5	5	5	5
GROUP5-5	3	4	5	7	5	2	9
UNMC-8	1	1	1	1	1	8	8
GROUP6-1	1	1	1	1	1	8	8
UNMC-23	1	1	1	1	1	8	8
MCL-71	1	1	1	1	1	8	8
IA4289	4	2	5	4	4	5	9
S08-1	4	2	6	3	6	7	6
UNMC-84	4	2	6	3	6	7	6
SC02-11	4	3	4	4	4	4	4
UNMC-44	1	4	1	6	7	7	1
M47-022	4	2	6	3	6	7	6
BC04	4	2	6	3	6	7	6
HUMC-9	4	1	5	5	5	5	5
GROUP7-22	2	4	5	6	7	1	1
M47-3	1	1	3	5	1	9	7
UNMC-51	4	2	6	3	6	7	6
GROUP4-3	3	4	3	7	8	5	7
WCM045	3	4	5	5	5	5	5
UNMC-31	4	3	6	4	3	3	3
GROUP7-5	3	5	3	5	5	5	7
GROUP4-8	3	4	5	5	8	5	5
UNMC-97	4	3	6	4	3	5	3
HUMC1	4	2	6	3	6	3	10
MCL-61	4	3	6	4	3	3	3
S87-4	3	5	3	7	8	9	7
UNMC-85	3	5	3	7	8	2	9
SC08-2	3	5	3	7	8	9	7
S06-166	3	5	3	7	2	2	7
IA2334	3	5	3	7	8	9	7
MCL-122	3	5	3	7	8	9	7
GROUP5-3	1	1	6	4	2	2	8
GROUP5-7	1	1	1	1	1	8	8
S89-9	3	5	3	7	2	2	7
GROUP4-5	4	1	6	1	3	3	3
M47-025	3	5	3	7	2	2	9
IA834	3	5	3	7	2	2	7
HUMC-12	4	3	6	2	3	2	3
UNMC-88	1	3	6	1	1	8	3
GROUP4-11	3	5	3	4	4	9	4
UNMC-39	4	3	3	2	3	3	3
MCL-25	3	3	4	4	8	4	4
HUMC-10	4	3	4	4	4	4	4
GROUP7-19	4	3	4	4	4	4	4
GROUP5-8	2	5	2	2	2	2	2
SPECS-3164	2	4	5	6	7	1	1
UNMC-71-A5	2	4	5	6	7	1	1
MCL-24	1	1	1	1	1	8	8
UNMC-37	1	1	1	1	1	8	8
IA-02	1	1	4	1	4	8	4
GROUP7-3	4	3	4	4	4	4	4
S03-8	4	2	5	4	4	5	9
GROUP5-2	4	3	6	2	3	2	3
GROUP4-10	2	3	2	2	2	6	2
MCL-45	1	5	3	7	6	2	9
MCL-109	1	1	1	1	1	8	8
SC01-10	1	1	1	1	1	8	8
WCM041	2	4	5	6	7	1	1
MCL-146	2	4	5	6	7	1	1
MCL-126	3	5	3	7	2	2	7
