membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP7-2	1	1	1	1	1	1	7
HUMC5	2	3	3	3	3	3	2
MCL-35	1	1	1	1	1	1	7
MCL-75	4	4	4	4	8	6	9
UNMC-24	3	5	6	3	4	3	2
M47-023	3	3	3	3	3	3	2
UNMC-86	2	3	6	3	3	3	5
GROUP5-1	3	5	6	2	8	7	4
GROUP5-5	2	3	3	3	3	3	2
UNMC-8	1	1	1	2	5	1	10
GROUP6-1	1	1	1	1	1	1	7
UNMC-23	1	1	1	2	5	5	8
MCL-71	1	1	1	1	1	1	7
IA4289	3	5	6	2	8	5	8
S08-1	3	3	4	6	4	3	2
UNMC-84	3	3	4	6	3	3	2
SC02-11	3	4	4	4	4	4	3
UNMC-44	1	1	1	1	1	1	7
M47-022	3	4	4	6	4	6	3
BC04	3	4	4	6	4	4	3
HUMC-9	3	5	5	2	5	3	8
GROUP7-22	2	3	3	3	3	3	6
M47-3	1	1	1	1	1	1	7
UNMC-51	3	4	4	3	4	3	2
GROUP4-3	2	4	6	5	8	9	8
WCM045	4	4	6	7	6	6	9
UNMC-31	1	1	2	5	2	9	1
GROUP7-5	1	1	1	1	1	1	1
GROUP4-8	3	5	5	2	5	8	10
UNMC-97	1	2	5	5	2	8	10
HUMC1	2	2	2	5	2	2	1
MCL-61	2	2	2	5	2	9	1
S87-4	3	5	6	2	8	7	4
UNMC-85	2	3	3	3	3	3	2
SC08-2	3	5	3	2	8	7	4
S06-166	3	4	3	6	4	7	4
IA2334	2	4	6	5	8	9	8
MCL-122	3	5	6	4	8	7	5
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	1	1	1	1	1	7
S89-9	3	5	6	2	8	7	4
GROUP4-5	1	1	2	5	2	9	1
M47-025	2	3	3	3	3	3	2
IA834	2	3	3	3	3	3	2
HUMC-12	1	1	2	5	2	9	1
UNMC-88	1	1	2	1	2	9	1
GROUP4-11	3	5	5	2	5	8	10
UNMC-39	2	2	2	5	2	9	1
MCL-25	4	2	5	5	2	8	10
HUMC-10	3	4	4	2	4	4	3
GROUP7-19	4	4	4	3	6	6	9
GROUP5-8	2	3	3	3	3	3	6
SPECS-3164	2	4	6	5	8	9	8
UNMC-71-A5	3	5	6	2	8	7	4
MCL-24	1	1	1	1	1	1	7
UNMC-37	1	1	1	1	1	1	7
IA-02	1	1	1	1	1	1	2
GROUP7-3	2	2	5	5	2	8	10
S03-8	2	4	6	5	8	9	8
GROUP5-2	2	2	2	5	2	9	1
GROUP4-10	4	4	4	4	6	6	9
MCL-45	2	1	3	3	3	3	2
MCL-109	1	1	1	1	1	1	7
SC01-10	1	1	1	1	1	1	7
WCM041	3	5	6	2	8	7	4
MCL-146	3	3	3	7	7	5	6
MCL-126	2	3	3	7	7	2	6
