membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP7-9	2	2	2	2	6	1	7
GROUP7-20	2	2	6	3	5	1	7
GROUP5-10	2	3	6	2	5	1	7
UNMC-64	1	1	1	1	8	2	1
IA2745	1	1	6	1	2	7	4
HUMC4	2	2	6	3	6	1	2
UNMC-79-C1	1	3	5	2	7	5	3
IA2084	2	2	3	3	6	1	5
IA4203	2	2	3	3	1	1	7
IA1147	3	4	4	4	4	4	6
UNMC-61	3	4	4	4	4	4	6
MCL-128	1	1	1	6	2	7	8
GROUP7-14	1	3	5	2	8	3	2
GROUP4-6	4	1	1	7	8	8	10
GROUP7-2	1	1	1	1	8	2	1
HUMC5	2	5	2	5	3	6	2
MCL-35	1	1	2	6	3	7	2
MCL-75	3	4	4	4	4	4	6
UNMC-24	1	3	5	2	6	3	9
M47-023	1	3	5	2	7	3	9
UNMC-86	2	2	3	3	6	9	5
GROUP5-1	1	2	5	2	5	3	9
GROUP5-5	2	5	2	5	3	6	2
UNMC-8	1	1	1	6	2	7	8
GROUP6-1	1	1	1	6	2	7	8
UNMC-23	1	1	1	6	2	7	9
MCL-71	1	1	1	6	2	7	8
IA4289	1	2	5	2	5	3	9
S08-1	1	3	5	5	3	6	2
UNMC-84	1	3	5	2	3	3	2
SC02-11	4	4	4	4	4	4	10
UNMC-44	1	1	3	6	2	1	7
M47-022	1	3	5	2	7	4	3
BC04	1	3	5	2	7	5	3
HUMC-9	4	2	5	2	5	5	4
GROUP7-22	2	2	5	2	5	5	4
M47-3	4	1	5	6	2	9	8
UNMC-51	1	3	5	2	5	5	4
GROUP4-3	2	2	3	3	6	9	5
WCM045	2	2	3	3	6	1	7
UNMC-31	1	1	1	7	8	2	1
GROUP7-5	2	2	2	3	6	6	5
GROUP4-8	2	2	3	3	6	9	5
UNMC-97	4	1	1	7	8	8	1
HUMC1	2	3	2	2	6	9	9
MCL-61	1	1	1	1	6	2	1
S87-4	2	2	3	3	6	9	5
UNMC-85	2	5	2	5	3	6	2
SC08-2	2	2	3	3	1	1	7
S06-166	2	3	2	5	3	6	2
IA2334	2	2	3	3	6	9	5
MCL-122	2	2	3	3	6	9	5
GROUP5-3	2	5	2	1	3	2	2
GROUP5-7	1	1	1	6	2	7	8
S89-9	1	3	5	2	5	5	4
GROUP4-5	1	1	1	1	8	2	1
M47-025	2	5	2	5	3	6	2
IA834	2	5	2	5	3	6	2
HUMC-12	1	1	1	1	8	2	1
UNMC-88	1	1	1	1	8	2	1
GROUP4-11	4	4	3	7	8	8	5
UNMC-39	1	1	1	1	8	2	1
MCL-25	3	2	3	3	4	8	7
HUMC-10	4	4	1	7	8	8	10
GROUP7-19	4	4	1	7	8	7	10
GROUP5-8	2	3	2	5	5	6	4
SPECS-3164	2	2	3	3	1	1	7
UNMC-71-A5	2	2	3	3	1	1	7
MCL-24	1	1	1	6	2	7	8
UNMC-37	1	1	1	6	2	7	8
IA-02	4	4	1	7	8	7	10
GROUP7-3	4	1	1	7	8	8	10
S03-8	4	2	4	4	6	1	5
GROUP5-2	1	5	1	1	8	2	1
GROUP4-10	3	4	4	4	4	4	6
MCL-45	2	5	2	5	3	6	2
MCL-109	1	1	1	6	2	7	8
SC01-10	1	1	1	6	2	7	1
WCM041	2	2	3	3	1	1	7
MCL-146	4	2	4	4	6	1	5
MCL-126	2	5	3	3	1	1	7
