membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP7-9	3	2	3	2	8	3	10
GROUP7-20	4	5	4	7	7	6	5
GROUP5-10	1	1	1	7	7	9	5
UNMC-64	1	1	1	1	3	1	1
IA2745	2	1	1	2	6	4	6
HUMC4	4	5	4	7	7	9	5
UNMC-79-C1	1	3	1	6	2	3	7
IA2084	3	3	5	4	4	2	2
IA4203	3	3	5	4	4	2	9
IA1147	3	4	6	5	7	6	8
UNMC-61	3	4	3	5	5	6	8
MCL-128	1	1	1	3	1	1	1
GROUP7-14	1	1	3	2	8	3	10
GROUP4-6	4	4	6	7	7	6	4
GROUP7-2	1	1	1	3	1	1	1
HUMC5	2	2	3	2	6	4	10
MCL-35	1	1	1	3	1	1	1
MCL-75	3	4	6	5	5	6	8
UNMC-24	3	4	4	2	8	2	7
M47-023	2	2	3	2	8	3	7
UNMC-86	4	5	4	4	3	2	5
GROUP5-1	3	4	5	4	5	2	2
GROUP5-5	2	2	3	2	6	3	10
UNMC-8	1	1	1	3	7	5	2
GROUP6-1	1	1	1	3	1	1	1
UNMC-23	1	1	1	3	1	1	2
MCL-71	1	1	1	3	1	1	1
IA4289	3	4	5	4	5	2	2
S08-1	2	2	3	2	8	3	7
UNMC-84	2	2	3	2	8	3	7
SC02-11	3	4	6	5	7	6	4
UNMC-44	1	1	1	3	1	1	1
M47-022	1	1	3	2	8	3	7
BC04	1	1	3	6	8	3	7
HUMC-9	1	3	5	4	4	2	2
GROUP7-22	3	3	5	6	4	8	9
M47-3	4	5	4	7	7	9	5
UNMC-51	3	1	6	6	8	3	7
GROUP4-3	3	3	4	4	4	2	5
WCM045	3	3	5	4	4	6	8
UNMC-31	4	2	2	1	3	5	3
GROUP7-5	4	5	4	4	4	9	5
GROUP4-8	3	3	5	4	4	2	2
UNMC-97	3	4	5	5	7	5	2
HUMC1	2	2	2	1	2	2	5
MCL-61	4	2	2	1	3	5	3
S87-4	4	5	4	7	7	9	5
UNMC-85	2	2	3	2	8	3	10
SC08-2	2	2	3	2	6	8	9
S06-166	2	2	3	2	6	7	10
IA2334	3	3	5	6	4	8	9
MCL-122	4	5	4	7	7	9	5
GROUP5-3	1	1	1	3	1	1	6
GROUP5-7	1	1	1	3	1	1	1
S89-9	2	2	3	2	6	7	10
GROUP4-5	1	1	1	3	1	1	3
M47-025	2	2	3	2	6	4	10
IA834	2	2	3	2	6	7	10
HUMC-12	4	2	2	5	3	5	3
UNMC-88	1	1	1	3	1	1	1
GROUP4-11	3	3	5	4	4	2	2
UNMC-39	4	2	2	1	3	5	3
MCL-25	3	4	6	5	7	6	8
HUMC-10	1	4	6	5	7	6	4
GROUP7-19	3	4	6	5	7	6	4
GROUP5-8	1	2	2	2	6	4	6
SPECS-3164	3	3	5	6	4	8	9
UNMC-71-A5	3	3	5	6	4	8	9
MCL-24	1	1	1	3	1	1	1
UNMC-37	1	1	1	3	1	1	1
IA-02	1	1	6	5	7	6	4
GROUP7-3	3	4	6	5	7	6	4
S03-8	4	5	4	7	7	2	7
GROUP5-2	2	2	2	1	3	4	6
GROUP4-10	3	4	6	5	5	6	8
MCL-45	1	1	3	2	8	3	10
MCL-109	1	1	1	3	1	1	1
SC01-10	1	1	1	3	1	1	1
WCM041	3	3	5	6	4	8	9
MCL-146	4	5	4	7	7	2	7
MCL-126	2	2	3	2	6	7	10
