membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA2745	1	1	2	1	2	2	2
HUMC4	3	2	5	4	6	4	6
UNMC-79-C1	3	2	3	5	5	5	7
IA2084	3	2	5	4	6	4	6
IA4203	3	2	5	4	6	4	6
IA1147	4	3	6	7	4	6	8
UNMC-61	4	3	6	4	4	6	8
MCL-128	1	1	1	6	1	8	1
GROUP7-14	2	5	2	3	3	9	10
GROUP4-6	1	1	1	1	8	1	3
GROUP7-2	1	1	1	6	1	8	1
HUMC5	2	5	2	3	3	2	10
MCL-35	1	1	1	6	1	8	1
MCL-75	4	3	6	7	4	6	8
UNMC-24	4	3	3	3	7	3	4
M47-023	2	5	2	3	3	3	6
UNMC-86	3	2	5	4	6	4	6
GROUP5-1	3	2	5	4	6	4	6
GROUP5-5	2	5	2	3	3	2	10
UNMC-8	1	1	1	6	1	8	1
GROUP6-1	1	1	4	5	1	5	1
UNMC-23	1	1	1	6	1	8	1
MCL-71	1	1	1	6	1	8	1
IA4289	3	2	3	4	4	4	6
S08-1	2	5	2	3	7	3	4
UNMC-84	2	5	2	3	7	3	4
SC02-11	4	3	6	7	4	6	8
UNMC-44	1	1	4	5	5	5	5
M47-022	4	3	3	3	7	3	4
BC04	4	3	3	3	7	3	4
HUMC-9	1	1	3	1	8	3	4
GROUP7-22	3	4	4	5	5	5	5
M47-3	1	1	5	3	6	1	9
UNMC-51	4	3	3	3	7	3	4
GROUP4-3	3	2	5	4	6	4	6
WCM045	3	2	5	4	6	5	6
UNMC-31	1	1	1	1	8	1	3
GROUP7-5	2	5	2	4	2	7	6
GROUP4-8	3	2	5	4	6	4	6
UNMC-97	1	4	1	1	8	1	3
HUMC1	1	1	2	1	2	2	2
MCL-61	1	1	1	1	8	1	3
S87-4	3	2	5	4	6	4	6
UNMC-85	2	5	2	3	3	9	10
SC08-2	2	5	2	4	6	7	9
S06-166	2	5	2	6	2	7	7
IA2334	3	2	5	4	6	4	6
MCL-122	3	2	5	4	6	4	6
GROUP5-3	4	5	2	2	2	3	2
GROUP5-7	3	2	5	4	6	4	6
S89-9	2	5	2	2	2	7	9
GROUP4-5	1	1	1	1	8	1	3
M47-025	2	5	2	2	2	7	9
IA834	2	5	2	2	2	7	9
HUMC-12	1	1	2	2	2	2	2
UNMC-88	1	1	1	1	8	8	3
GROUP4-11	3	2	3	4	6	4	6
UNMC-39	2	1	2	1	8	1	3
MCL-25	1	3	6	7	8	1	3
HUMC-10	1	1	1	6	8	8	1
GROUP7-19	4	3	6	7	4	6	8
GROUP5-8	1	1	4	2	2	2	2
SPECS-3164	3	2	3	5	5	5	6
UNMC-71-A5	3	2	3	5	5	5	6
MCL-24	1	1	1	6	1	8	1
UNMC-37	1	1	1	6	1	8	1
IA-02	1	1	1	6	3	8	10
GROUP7-3	1	4	1	2	8	1	3
S03-8	3	2	3	4	4	4	6
GROUP5-2	1	1	2	1	2	2	2
GROUP4-10	4	3	6	7	4	6	8
MCL-45	2	5	2	3	3	9	10
MCL-109	1	1	1	6	1	8	1
SC01-10	1	1	1	6	2	7	7
WCM041	3	4	4	5	5	5	5
MCL-146	3	4	4	5	5	5	5
MCL-126	2	5	2	2	2	7	9
