membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA2745	3	1	2	1	5	9	3
HUMC4	3	3	2	3	5	9	3
UNMC-79-C1	4	5	4	4	6	6	7
IA2084	1	1	1	1	1	1	5
IA4203	2	4	4	4	8	7	8
IA1147	2	2	3	2	7	2	9
UNMC-61	4	5	4	5	6	8	7
MCL-128	1	1	1	1	1	1	5
GROUP7-14	1	1	2	7	3	3	4
GROUP4-6	3	2	6	7	4	4	4
GROUP7-2	1	1	1	7	7	2	1
HUMC5	3	3	2	3	3	3	3
MCL-35	1	1	1	1	1	1	5
MCL-75	3	5	4	5	6	9	3
UNMC-24	3	4	2	7	3	4	4
M47-023	3	4	2	7	3	3	4
UNMC-86	3	4	2	6	3	5	6
GROUP5-1	4	5	4	5	2	5	7
GROUP5-5	3	3	2	7	3	3	3
UNMC-8	1	1	1	2	7	2	5
GROUP6-1	1	1	1	1	1	1	10
UNMC-23	1	1	1	1	1	5	5
MCL-71	1	1	1	1	1	1	5
IA4289	2	4	4	2	2	5	2
S08-1	3	5	2	7	3	3	4
UNMC-84	3	3	2	7	3	3	4
SC02-11	4	5	4	5	6	8	7
UNMC-44	1	1	1	1	1	1	5
M47-022	2	4	3	7	4	4	4
BC04	4	5	5	4	4	6	4
HUMC-9	2	4	3	4	4	5	7
GROUP7-22	2	4	2	4	8	7	8
M47-3	1	1	1	6	1	1	6
UNMC-51	2	5	2	4	4	6	4
GROUP4-3	3	4	4	5	2	5	6
WCM045	2	4	4	5	2	5	7
UNMC-31	1	2	6	7	7	2	1
GROUP7-5	3	4	4	5	2	5	6
GROUP4-8	2	4	4	5	2	5	6
UNMC-97	2	2	3	2	7	2	9
HUMC1	3	4	2	5	2	4	4
MCL-61	3	4	6	7	7	4	1
S87-4	4	5	4	5	6	8	7
UNMC-85	3	3	2	7	3	3	3
SC08-2	4	5	2	5	6	8	7
S06-166	4	5	4	5	6	8	7
IA2334	2	4	2	4	8	7	8
MCL-122	3	2	4	5	3	5	6
GROUP5-3	1	1	3	1	1	4	7
GROUP5-7	1	1	1	1	1	1	5
S89-9	4	5	4	5	6	8	7
GROUP4-5	1	1	1	7	7	1	1
M47-025	3	3	2	3	3	3	3
IA834	3	3	2	5	3	3	3
HUMC-12	1	2	1	2	7	2	9
UNMC-88	1	1	1	1	7	1	5
GROUP4-11	2	2	4	2	7	2	6
UNMC-39	1	3	6	7	7	2	1
MCL-25	2	2	3	2	7	2	9
HUMC-10	4	5	4	5	6	8	7
GROUP7-19	1	1	1	3	3	1	10
GROUP5-8	3	3	2	3	3	9	10
SPECS-3164	2	4	2	4	8	7	8
UNMC-71-A5	2	4	4	4	8	7	8
MCL-24	1	1	1	1	1	1	5
UNMC-37	1	1	1	1	1	1	5
IA-02	1	1	1	1	1	1	5
GROUP7-3	1	2	3	2	7	2	9
S03-8	4	2	4	4	2	5	6
GROUP5-2	3	3	2	3	5	9	3
GROUP4-10	2	2	3	2	7	2	9
MCL-45	1	1	2	7	3	3	3
MCL-109	1	1	1	1	1	1	5
SC01-10	4	5	4	5	6	8	7
WCM041	2	5	4	4	8	7	8
MCL-146	4	2	4	4	2	5	6
MCL-126	3	5	2	5	6	8	8
