membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-24	1	1	1	1	1	1	5
UNMC-37	1	1	1	1	1	1	5
IA-02	1	1	1	1	3	9	5
GROUP7-3	2	4	6	4	3	9	4
S03-8	2	5	6	4	4	5	10
GROUP5-2	1	1	1	3	6	1	1
GROUP4-10	2	4	4	5	3	4	2
MCL-45	3	3	3	3	2	6	3
MCL-109	1	1	1	1	1	1	5
SC01-10	1	1	1	1	1	1	5
WCM041	4	2	2	3	2	8	9
MCL-146	4	2	2	3	4	2	2
MCL-126	3	3	3	7	7	7	8
