membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA4203	3	3	4	4	2	6	4
IA1147	3	2	3	5	4	4	8
UNMC-61	3	2	3	5	4	8	8
MCL-128	1	1	1	1	5	2	9
GROUP7-14	1	1	2	2	3	3	5
GROUP4-6	1	2	1	7	4	4	10
GROUP7-2	1	1	1	7	1	1	1
HUMC5	2	4	2	2	3	3	7
MCL-35	2	1	1	2	5	2	9
MCL-75	2	2	3	5	4	8	8
UNMC-24	2	5	2	2	2	7	3
M47-023	4	4	2	2	3	7	5
UNMC-86	2	5	2	4	2	7	7
GROUP5-1	4	5	6	6	8	5	6
GROUP5-5	2	4	2	2	3	3	7
UNMC-8	1	1	1	1	4	4	10
GROUP6-1	1	5	1	1	2	2	9
UNMC-23	1	1	1	1	5	2	9
MCL-71	1	1	1	1	5	2	9
IA4289	2	5	1	1	2	2	3
S08-1	4	4	2	2	7	3	5
UNMC-84	4	4	2	2	7	7	5
SC02-11	1	2	3	5	4	4	10
UNMC-44	1	1	1	1	2	9	9
M47-022	3	2	2	3	4	7	3
BC04	4	2	2	3	7	7	5
HUMC-9	4	5	6	6	8	5	6
GROUP7-22	4	5	6	6	8	5	6
M47-3	1	5	2	1	5	9	9
UNMC-51	4	4	2	6	7	7	5
GROUP4-3	3	3	4	4	2	6	4
WCM045	3	2	3	4	2	6	4
UNMC-31	1	2	1	7	1	1	1
GROUP7-5	3	3	4	4	2	6	4
GROUP4-8	3	3	4	4	2	6	4
UNMC-97	1	1	1	7	1	6	4
HUMC1	3	3	4	4	2	6	4
MCL-61	1	1	1	7	1	1	1
S87-4	4	5	6	4	2	9	6
UNMC-85	2	5	6	6	8	5	6
SC08-2	4	5	6	6	8	5	6
S06-166	4	5	6	6	7	5	6
IA2334	3	3	6	4	4	9	4
MCL-122	2	5	6	4	2	9	4
GROUP5-3	1	1	3	2	6	3	2
GROUP5-7	1	1	1	1	5	2	9
S89-9	4	5	6	6	8	5	6
GROUP4-5	1	1	1	7	1	1	1
M47-025	2	4	2	2	3	3	7
IA834	2	4	2	2	3	3	7
HUMC-12	1	1	3	7	1	1	1
UNMC-88	1	1	1	7	1	1	1
GROUP4-11	4	5	6	7	2	9	4
UNMC-39	1	1	1	7	1	1	1
MCL-25	3	2	1	5	4	4	4
HUMC-10	1	2	1	7	4	4	10
GROUP7-19	1	2	3	5	4	4	8
GROUP5-8	2	4	2	2	7	7	6
SPECS-3164	4	5	6	6	8	9	5
UNMC-71-A5	4	5	6	6	8	5	6
MCL-24	1	1	1	1	5	2	9
UNMC-37	1	1	1	1	5	2	9
IA-02	1	1	2	2	3	4	7
GROUP7-3	1	2	1	7	4	4	10
S03-8	3	3	6	4	4	9	4
GROUP5-2	2	1	3	2	6	3	1
GROUP4-10	3	2	3	5	4	8	8
MCL-45	2	4	2	2	3	3	7
MCL-109	1	1	1	1	5	2	9
SC01-10	4	5	1	1	5	2	6
WCM041	4	5	6	6	8	5	6
MCL-146	3	3	6	4	4	9	4
MCL-126	2	4	3	2	6	3	2
